RowIndex,Tag,ID,GroupID,TaskType,TaskRule,FactionID,Name,OfferDialog,CompleteDialog,RequireLevel,NextTaskID,CopySceneScriptID,Text,ChildrenJSON
120,Task,10246001,10246,0,0,-1,Trở Về Lạc Dương,"Cục diện ở đây đỡ được Các hạ giải quyết ổn thỏa, hãy quay về báo tin cho <color=#473115>Châu Thiên Sư<color=#b029ff>, giúp ta đa tạ ngài ấy!!!","Các hạ đã trở lại..., cục diện ở Tung Sơn luôn là vấn đề khiến ta khó nghĩ, nhờ có Các hạ giúp ta một chuyện lớn.",20,10247,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10245""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""23"",""NPCID"":""611""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""477""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""477""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""8500""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
121,Task,10247001,10247,0,0,-1,Tầm Sư Học Nghệ,"Cục diện ở Tung Sơn đã ổn định, Các hạ hãy mau đến thỉnh giáo <color=#b029ff>Vương Đức Quý<color=#473115>","Xem ra cục diện hiện tại đã không còn an toàn. Theo quân địch sẽ không ngồi yên lâu, thực ra ta định đưa ít đồ ra cho Các hạ, giờ xem ra đã muộn. Nhưng học ít kỹ năng sống sẽ rất có ích cho sau này.",21,10250,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10246""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""477""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""430""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""430""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""31000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""2100""}}]"
122,Task,10250001,10250,0,0,-1,Thỉnh Giáo Phùng Mẫn Chi,Ta đã truyền tuyệt kỹ cho ngươi. Chỉ mong sau này không làm hổ danh của ta. Giờ hãy tìm <color=#b029ff>Phùng Mẫn Chi<color=#473115>,"Ta có một hoài bãi, nhưng lại bị tạo hóa trêu ngươi, ái chà....",22,10253,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10247""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""430""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""431""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""431""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""36000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""2100""}}]"
123,Task,10253001,10253,0,0,-1,Thỉnh Giáo Giả Tác Trân,"Phùng tỷ không còn gì để truyền cho Các hạ. Mong rằng sau này ngươi tìm được bạn đời của mình trên giang hồ, không nên sống cô độc cả đời như tỷ! Hãy đi tìm <color=#b029ff>Giả Tác Trân<color=#473115>",Những chuyện đó đâu đến lượt phận dân thường chúng ta lo.,23,10256,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10250""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""431""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""428""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""428""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""42000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""2100""}}]"
124,Task,10256001,10256,0,0,-1,Thỉnh Giáo Lý Đại Chủy,Hãy đi tìm tên sâu thuốc <color=#b029ff>Lý Đại Chủy<color=#473115>,"Đến đây, ta đã biết Các hạ qua giới thiệu, nay biên ải gặp nguy, e rằng đã đến lúc Các hạ phải bôn ba chốn giang hồ rồi!",23,10259,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10253""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""428""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""444""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""444""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""49000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""2100""}}]"
125,Task,10259001,10259,0,0,-1,Thỉnh Giáo Châu Thiên Sư,Các hạ hãy chuyển lời của ta đến <color=#473115>Châu Thiên Sư<color=#b029ff>,Đây là lời của Lý thúc? Đã đến lúc Các hạ chuẩn bị thêm cho bản thân rồi.,25,10260,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10256""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""444""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""477""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""477""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""9600""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
126,Task,10260001,10260,0,0,-1,Tìm Hiểu Giám Định,"Các hạ hãy đến gặp Phong Hồ Tử, ông ấy sẽ hướng dẫn các hạ về Giám Định Tư Chất sức mạnh trang bị.","Các hạ là người của Châu Thiên Sư giới thiệu, ta có chút lời muốn nói với các hạ!!!",25,10261,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10259""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""477""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""866""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""866""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""9600""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
127,Task,10261001,10261,0,0,-1,Lần Đầu Giám Định,"Giám định tư chất sẽ giúp trang bị có thêm thuộc tính tư chất, tăng mạnh thuộc tính cơ bản của trang bị. Các hạ hay chọn <color=#ff7b00>Chức Năng Giám Định Tư Chất<color=#473115> trong cửa hàng của ta, lần đầu tiên <color=#ff7b00>Giám Định Tư Chất<color=#473115> sẽ không yêu cầu nguyên liệu, nếu thuộc tính giám định thấp Các hạ có thể giám định lại và cần thêm vào nguyên liệu là <color=#ff7b00>Kim Cương Sa<color=#473115>,  hãy thử giám định xem!!!","Thuộc tính các hạ giám định ra tạm ổn, nếu muốn Các hạ có thể giám định lại khi có nguyên liệu Kim Cương Sa!!!",25,10262,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10260""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""866""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""866""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""866""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""9600""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
128,Task,10262001,10262,2,0,-1,Thu Thập Cương Sa,"<color=#ff7b00>Kim Cương Sa<color=#473115> được tinh luyện từ <color=#ff7b00>Cương Sa Thô<color=#473115>, đây là nguyên liệu hiếm được tìm thấy ở Tung Sơn nằm trong tay của Di Khí Đồng Nhân, hãy hạ gục chúng và mang <color=#ff7b00>Cương Sa Thô<color=#473115> về đây, trong cửa hàng của còn một ít <color=#ff7b00>Kim Cương Sa<color=#473115>, ta sẽ đổi cho các hạ!!!","Tốt lắm, đây là thứ các hạ cần.",25,10263,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10261""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""866""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""866""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""23""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""946"",""ItemID"":""40010009"",""Rate"":""100"",""Quantity"":""10""}}]},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""30900007"",""Quantity"":""1""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""9600""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
129,Task,10263001,10263,0,0,-1,Tìm Hiểu Cường Hóa,"Ta còn tinh thông kỹ thuật Cường Hóa, giúp trang bị của Các Hạ tăng mạnh chỉ số công và thủ, nhưng yêu cầu nguyên hiệu rất khắt khe!!!","Nguyên liệu yêu cầu phụ thuộc vào phẩm cấp của Trang Bị, tổng thể chia thành 3 loại khác nhau là <color=#ff7b00>Địa Sát Cường Hóa Tinh Hoa<color=#473115>, <color=#ff7b00>Thiên Cang Cường Hóa Tinh Hoa<color=#473115> và <color=#ff7b00>Chí Tôn Cường Hóa Tinh Hoa<color=#473115>.",25,10264,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10262""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""866""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""866""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""866""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""9600""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
130,Task,10264001,10264,2,0,-1,Thu Thập Nguyên Liệu,"Các hạ hãy giúp ta thu thập một số <color=#ff7b00>Địa Sát Tinh Hoa<color=#473115>, đây là thứ cung cấp năng lượng hoạt động cho Di Khí Mộc Nhân, hãy hạ gục chúng để lấy nó.","Rất tốt, đây là phần thưởng cho công lao của Các hạ, hãy cường hóa trang bị mà Các hạ muốn mạnh hơn!!!",25,10265,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10263""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""866""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""866""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""23""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""942"",""ItemID"":""40010010"",""Rate"":""100"",""Quantity"":""10""}}]},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""30900004"",""Quantity"":""1""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""9600""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
131,Task,10265001,10265,0,0,-1,Đối Thoại Với Bành Đại Sư,"Các hạ hãy đến gặp <color=#b029ff>Bành Hoài Ngọc<color=#473115>, hắn ta là đại sư về khảm!!!",Các hạ đã học được kỹ thuật của <color=#b029ff>Phong Đại Sư<color=#473115> rồi sao. Ông ta là một <color=#b029ff>Đai Sư Bính Khí<color=#473115> đáng được kính nể!!!,26,10266,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10264""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""866""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""407""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""407""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""22500""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
132,Task,10266001,10266,0,0,-1,Tìm Hiểu Đục Lỗ Trang Bị,"Nâng cấp sức mạnh trang bị không bao giờ có giới hạn, trong đó ta đã nghiên cứu ra kỹ thuật Đục Lỗ để khảm nhưng viên đá quý hiếm mang tinh hoa của trời đất.","Tùy theo cấp độ của trang bị thì yêu cầu của Nguyên Liệu sẽ khác nhau, nhưng ta có thể giúp Các hạ hiểu hơn về kỹ thuật này!!!",26,10267,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10265""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""407""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""407""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""407""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""22500""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
133,Task,10267001,10267,1,0,-1,Tiêu Diệt Đạo Tặc,"Gần đây đạo tặc hoành hành khắp Tung Sơn, bọn chúng đã chiếm đoạt của ta một ít nguyên liệu, Các hạ hãy giúp ta đoạt lại.","Các hạ thân thủ thật tốt, đây là nguyên liệu đục lỗ mà Các hạ đang cần, hãy dùng nó để thử lên trang bị của mình.",26,10268,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10266""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""407""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""407""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""23""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""1166"",""Count"":""20""}}]},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""20109003"",""Quantity"":""1""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""22500""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
134,Task,10268001,10268,0,0,-1,Tìm Hiểu Ngoại Hình,"Binh biến loạn lạc, khi hành tẩu dã ngoại Các hạ nên thay đổi chút về ngoại hình để tránh rắc rối.Ta có quan hệ rất tốt với 4 cô nương làm nghề thay đổi ngoại hình, họ ở đông thành, ta sẽ chuyển lời giới thiệu Các hạ đến <color=#b029ff>Y Thiên Thái<color=#473115>.","Y tỷ đã nghe qua về các hạ, ta có chút kỹ nghệ về thay đổi ngoại trang.",27,10269,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10267""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""407""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""409""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""409""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""13200""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
135,Task,10269001,10269,0,0,-1,Thay Đổi Ngoại Trang,"Trang phục rất quan trọng, có thể mang thại thiện cảm, cũng có thể tránh được những nguy hiểm không cần thiết!!!",Các hạ có thể đến gặp tỷ muội của ta <color=#b029ff>Yến Như Tuyết<color=#473115>,27,10270,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10268""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""409""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""410""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""410""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""13200""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
136,Task,10270001,10270,0,0,-1,Thay Đổi Kiểu Tóc,"Nàng ấy có tay nghề rất giỏi trong thay đổi kiểu tóc, Các hạ đến đó thử xem!!!","Chỗ ta có rất nhiều mẫu tóc cho Các hạ lựa chọn, nhưng ta cần <color=#ff7b00>Phát Hình Đồ<color=#473115> để thay đổi kiểu tóc cho Các hạ.",27,10271,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10269""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""410""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""410""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""410""}},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""30008042"",""Quantity"":""1""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""13200""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
137,Task,10271001,10271,0,0,-1,Thợ Nhuộn Tóc,"Tỷ muội tốt của ta <color=#b029ff>Hà Linh Chi<color=#473115> là thợ nhuộm, muội ấy có kỹ thuật gia truyền để đổi màu tóc, Các hạ hãy đến thử xem!","Chỗ ta có một kỹ thuật từ xưa truyền lại, có thể thay đổi tất cả màu tóc Các hạ thích, nhưng ta cần <color=#ff7b00>Nhiễm Phát Tễ<color=#473115> để phối màu, Các hạ có thể quay lại khi tìm được. ",27,10272,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10270""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""410""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""411""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""411""}},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""30008041"",""Quantity"":""1""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""13200""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
138,Task,10272001,10272,0,0,-1,Thợ Trang Điểm,"Thay đổi quan trọng nhất về ngoại hình chính là Dung Mạo, vừa hay bên cạnh ta có người chuyên trang điểm, Các hạ hãy đên gặp <color=#b029ff>Nhan Như Ngọc<color=#473115> thử xem.","Ta là thợ trang điểm nổi tiếng ở thành này, công việc rất bận rộn, Các hạ muốn ta trang điểm, giao cho ta <color=#ff7b00>Định Nhan Châu<color=#473115> ta có thể giúp.",27,10273,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10271""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""411""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""412""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""412""}},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""30008039"",""Quantity"":""1""}},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""30008040"",""Quantity"":""1""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""13200""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
139,Task,10273001,10273,0,0,-1,Hồi Báo Châu Thiên Sư,"Các hạ được <color=#b029ff>Châu Thiên Sư<color=#473115> đánh giá rất tốt, nên tỷ muội chúng ta sẵn sáng giúp đỡ khi Các hạ cần, hãy chuyển lời hỏi thăm của ta đến ngài ấy!","Bốn tỷ muội họ tuy không cùng họ nhưng đã gắn kết với nhau rất lâu rồi, không ai trên giang hồ mà không biết đến họ, Các hạ nên đến đàm đạo với họ nhiều hơn,",27,10274,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10272""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""412""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""477""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""477""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""13200""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
140,Task,10274001,10274,0,0,-1,Tâm Tư Của Tiêu Nhượng,"Các hạ quay lại thật đúng lúc, <color=#b029ff>Tiêu Nhượng<color=#473115> đang có chút việc muốn gặp các hạ, hãy đến đó gặp hắn.","Các hạ đã quay lại, ta đợi rất lâu rồi!!!",28,10275,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10273""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""477""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""23"",""NPCID"":""611""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""23"",""NPCID"":""611""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""18300""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
141,Task,10275001,10275,0,0,-1,Đan Thư Thiết Khoán,"Sài Đại Quan Nhân vốn dĩ không phải là quỷ, mà là người! Người đó rõ ràng chết đi sống lại! Người đã lấy Đan Thư Thiết Khoán, có thể nói, hiện tại tính mạng cả nhà Sài Gia khó mà bảo toàn được. Việc này đến đây kết thúc đi, tại hạ sẽ báo cho Ngưng Sương, không cần phải truy cứu nữa.<br>  Vài hôm trước, <color=#1cab2a>Tây Hồ<color=#473115>-<color=#b029ff>Vương Triều<color=#473115> khi đến tìm sách tiết lộ có được một số <color=#ff7b00>Đan Thư Thiết Khoán<color=#473115> Sài Gia, phiền các hạ đi điều tra xem.","Ngươi nói đến việc <color=#ff7b00>Đan Thư Thiết Khoán<color=#473115> phải không? Việc này, sau này ta sẽ kể cho ngươi nghe.",28,10276,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10274""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""23"",""NPCID"":""611""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""26"",""NPCID"":""808""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""26"",""NPCID"":""808""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""18300""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
