ScenarioID,ScenarioName,DungeonMapID,DungeonMapName,StepIndex,StepID,StepDesc,StepTimeout,OnTimeout,RetryCount,NextStep,ActionIndex,ActionType,MapID,NPCID,PosX,PosY,TemplatesJSON,Text,Timeout,Seconds,X,Y,Count,Radius,Desc
Q1_LauLan,Hoàng Kim Chi Liên,108,Huyền Lôi Pha,2,zone,Huyền Lôi Pha Thổ Phỉ,120,retry,,,2,Kill,,,,,"[{""MonsterID"":""13000"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13001"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13002"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13003"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13004"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13005"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13006"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13007"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13008"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13009"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,60,1600,Huyền Lôi Pha Thổ Phỉ
Q1_LauLan,Hoàng Kim Chi Liên,108,Huyền Lôi Pha,3,boss,Ngưu Khúc,120,retry,,,1,GoTo,,,,,,,,,5376,2304,,,
Q1_LauLan,Hoàng Kim Chi Liên,108,Huyền Lôi Pha,3,boss,Ngưu Khúc,120,retry,,,2,Kill,,,,,"[{""MonsterID"":""13020"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13021"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13022"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13023"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13024"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13025"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13026"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13027"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13028"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13029"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,1,800,Ngưu Khúc
Q1_LauLan,Hoàng Kim Chi Liên,108,Huyền Lôi Pha,4,boss1,Ngưu Kỳ,120,retry,,,1,GoTo,,,,,,,,,2080,7104,,,
Q1_LauLan,Hoàng Kim Chi Liên,108,Huyền Lôi Pha,4,boss1,Ngưu Kỳ,120,retry,,,2,Kill,,,,,"[{""MonsterID"":""13040"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13041"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13042"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13043"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13044"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13045"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13046"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13047"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13048"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13049"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,1,800,Ngưu Khúc
Q1_LauLan,Hoàng Kim Chi Liên,108,Huyền Lôi Pha,5,boss2,Vương Diêm,120,retry,,,1,GoTo,,,,,,,,,6400,6656,,,
Q1_LauLan,Hoàng Kim Chi Liên,108,Huyền Lôi Pha,5,boss2,Vương Diêm,120,retry,,,2,Kill,,,,,"[{""MonsterID"":""13060"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13061"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13062"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13063"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13064"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13065"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13066"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13067"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13068"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13069"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,1,800,Ngưu Khúc
Q1_LauLan,Hoàng Kim Chi Liên,108,Huyền Lôi Pha,6,finish,hoàn thành,30,skip,,,1,Notify,,,,,,Hoàn thành Hoàng Kim Chi Liên!,,,,,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,1,enter,Vào Huyền Phật Châu,6,retry,,,1,GoToNPC,5,385,9400,8000,,,,,,,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,1,enter,Vào Huyền Phật Châu,6,retry,,,2,SelectDialog,,,,,,Huyền Phật Châu,6,,,,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,1,enter,Vào Huyền Phật Châu,6,retry,,,3,WaitMapChange,109,,,,,,3,,,,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,1,enter,Vào Huyền Phật Châu,6,retry,,,4,Wait,,,,,,,,2,,,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,2,zone,Độc Chướng Tiểu Quái,120,retry,,,1,GoTo,,,,,,,,,4224,1824,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,2,zone,Độc Chướng Tiểu Quái,120,retry,,,2,Kill,,,,,"[{""MonsterID"":""13080"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13081"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13082"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13083"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13084"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13085"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13086"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13087"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13088"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13089"",""MinLevel"":""120"",""MaxLevel"":""999""},{""MonsterID"":""13100"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13101"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13102"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13103"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13104"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13105"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13106"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13107"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13108"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13109"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,125,1600,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,3,boss_1,Tê Phong Ma,120,retry,,,1,GoTo,,,,,,,,,4224,1920,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,3,boss_1,Tê Phong Ma,120,retry,,,2,Kill,,,,,"[{""MonsterID"":""13120"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13121"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13122"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13123"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13124"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13125"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13126"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13127"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13128"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13129"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,1,800,Hộ vệ Độc Chướng Trạch Địa
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,4,boss_2,Liệt Địa Hành Giả,120,retry,,,1,GoTo,,,,,,,,,2656,5888,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,4,boss_2,Liệt Địa Hành Giả,120,retry,,,2,Kill,,,,,"[{""MonsterID"":""13140"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13141"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13142"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13143"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13144"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13145"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13146"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13147"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13148"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13149"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,1,800,Hộ vệ Độc Chướng Trạch Địa
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,5,boss_3,Võ Huyền Tướng,120,retry,,,1,GoTo,,,,,,,,,5824,2880,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,5,boss_3,Võ Huyền Tướng,120,retry,,,2,Kill,,,,,"[{""MonsterID"":""13160"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13161"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13162"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13163"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13164"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13165"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13166"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13167"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13168"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13169"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,1,800,Hộ vệ Độc Chướng Trạch Địa
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,6,boss_4,Ngũ Độc Ma Sứ,120,retry,,,1,GoTo,,,,,,,,,5792,5888,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,6,boss_4,Ngũ Độc Ma Sứ,120,retry,,,2,Kill,,,,,"[{""MonsterID"":""13180"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13181"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13182"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13183"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13184"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13185"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13186"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13187"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13188"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13189"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,1,800,Hộ vệ Độc Chướng Trạch Địa
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,7,boss_5,Phá Diệm Tôn Giả,120,retry,,,1,GoTo,,,,,,,,,2304,3872,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,7,boss_5,Phá Diệm Tôn Giả,120,retry,,,2,Kill,,,,,"[{""MonsterID"":""13200"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13201"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13202"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13203"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13204"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13205"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13206"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13207"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13208"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13209"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,1,800,Hộ vệ Độc Chướng Trạch Địa
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,8,boss_6,Hồng Cúc Yêu Vương,120,retry,,,1,GoTo,,,,,,,,,4064,4416,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,8,boss_6,Hồng Cúc Yêu Vương,120,retry,,,2,Kill,,,,,"[{""MonsterID"":""13200"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13201"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13202"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13203"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13204"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13205"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13206"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13207"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13208"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13209"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,1,800,Chủ Nhân Độc Chướng Trạch Địa
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,9,finish,hoàn thành,30,skip,,,1,Notify,,,,,,Hoàn thành Huyền Phật Châu!,,,,,,,
Q3_LauLan,Dung Nham Chi Địa,110,Dung Nham Chi Địa,1,enter,Vào Dung Nham Chi Địa,6,retry,,,1,GoToNPC,5,386,4000,8500,,,,,,,,,
Q3_LauLan,Dung Nham Chi Địa,110,Dung Nham Chi Địa,1,enter,Vào Dung Nham Chi Địa,6,retry,,,2,SelectDialog,,,,,,Dung Nham Chi Địa,6,,,,,,
Q3_LauLan,Dung Nham Chi Địa,110,Dung Nham Chi Địa,1,enter,Vào Dung Nham Chi Địa,6,retry,,,3,WaitMapChange,110,,,,,,3,,,,,,
Q3_LauLan,Dung Nham Chi Địa,110,Dung Nham Chi Địa,1,enter,Vào Dung Nham Chi Địa,6,retry,,,4,Wait,,,,,,,,2,,,,,
Q3_LauLan,Dung Nham Chi Địa,110,Dung Nham Chi Địa,2,zone,Yêu Ma Tùy Tùng,120,retry,,,1,GoTo,,,,,,,,,5984,2560,,,
Q3_LauLan,Dung Nham Chi Địa,110,Dung Nham Chi Địa,2,zone,Yêu Ma Tùy Tùng,120,retry,,,2,Kill,,,,,"[{""MonsterID"":""13240"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13241"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13242"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13243"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13244"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13245"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13246"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13247"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13248"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13249"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,190,1600,
Q3_LauLan,Dung Nham Chi Địa,110,Dung Nham Chi Địa,3,boss_1,Hỏa Diệm Yêu Ma,120,retry,,,1,GoTo,,,,,,,,,2144,6656,,,
Q3_LauLan,Dung Nham Chi Địa,110,Dung Nham Chi Địa,3,boss_1,Hỏa Diệm Yêu Ma,120,retry,,,2,Kill,,,,,"[{""MonsterID"":""13260"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13261"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13262"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13263"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13264"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13265"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13266"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13267"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13268"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13269"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,1,800,Chủ nhân Dung Nham Chi Địa
Q3_LauLan,Dung Nham Chi Địa,110,Dung Nham Chi Địa,4,finish,hoàn thành,30,skip,,,1,Notify,,,,,,Hoàn thành Dung Nham Chi Địa!,,,,,,,
SatTinh,Thập Nhị Sát Tinh,111,Lôi Đài Sinh Tử,1,enter,Thập Nhị Sát Tinh,6,retry,,,1,GoToNPC,2,41,4170,7840,,,,,,,,,
SatTinh,Thập Nhị Sát Tinh,111,Lôi Đài Sinh Tử,1,enter,Thập Nhị Sát Tinh,6,retry,,,2,SelectDialog,,,,,,Khiêu chiến Thập Nhị Sát Tinh,6,,,,,,
SatTinh,Thập Nhị Sát Tinh,111,Lôi Đài Sinh Tử,1,enter,Thập Nhị Sát Tinh,6,retry,,,3,WaitMapChange,111,,,,,,3,,,,,,
SatTinh,Thập Nhị Sát Tinh,111,Lôi Đài Sinh Tử,1,enter,Thập Nhị Sát Tinh,6,retry,,,4,Wait,,,,,,,,2,,,,,
SatTinh,Thập Nhị Sát Tinh,111,Lôi Đài Sinh Tử,2,boss_1,,120,retry,,,1,Wait,,,,,,,,25,,,,,
SatTinh,Thập Nhị Sát Tinh,111,Lôi Đài Sinh Tử,2,boss_1,,120,retry,,,2,GoTo,,,,,,,,,2037,2550,,,
