TaskID,TaskName,TaskDescription,TaskType,TaskCondition,ChildrenJSON
100047,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,12,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100048,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,15,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100049,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,18,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100050,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,20,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100051,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,22,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100052,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,25,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100053,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,28,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100054,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,30,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100055,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,32,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100056,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,35,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100057,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,38,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100058,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,40,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100059,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,42,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100060,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,45,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100061,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,48,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100062,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,50,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100063,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,52,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100064,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,55,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100065,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,58,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100066,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,60,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100067,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,62,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100068,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,65,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100069,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,68,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100070,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,70,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100071,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,72,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100072,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,75,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100073,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,78,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100074,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,80,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100075,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,82,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100076,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,85,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100077,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,88,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100078,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,90,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100079,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,92,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100080,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,95,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100081,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,98,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100082,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,100,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100083,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,102,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100084,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,105,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100085,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,108,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100086,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,110,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
