RowIndex,Tag,TaskID,TaskName,TaskDescription,TaskType,TaskCondition,Text,ChildrenJSON
46,GuildTaskData,100045,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,5,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
47,GuildTaskData,100046,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,10,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
48,GuildTaskData,100047,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,12,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
49,GuildTaskData,100048,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,15,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
50,GuildTaskData,100049,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
51,GuildTaskData,100050,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
52,GuildTaskData,100051,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
53,GuildTaskData,100052,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
54,GuildTaskData,100053,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,28,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
55,GuildTaskData,100054,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,30,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
56,GuildTaskData,100055,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,32,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
57,GuildTaskData,100056,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,35,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
58,GuildTaskData,100057,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,38,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
59,GuildTaskData,100058,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,40,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
60,GuildTaskData,100059,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,42,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
61,GuildTaskData,100060,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,45,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
62,GuildTaskData,100061,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,48,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
63,GuildTaskData,100062,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,50,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
64,GuildTaskData,100063,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,52,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
65,GuildTaskData,100064,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,55,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
66,GuildTaskData,100065,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,58,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
67,GuildTaskData,100066,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,60,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
68,GuildTaskData,100067,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,62,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
69,GuildTaskData,100068,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,65,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
70,GuildTaskData,100069,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,68,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
71,GuildTaskData,100070,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,70,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
72,GuildTaskData,100071,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,72,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
73,GuildTaskData,100072,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,75,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
74,GuildTaskData,100073,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,78,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
75,GuildTaskData,100074,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,80,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
76,GuildTaskData,100075,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,82,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
77,GuildTaskData,100076,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,85,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
78,GuildTaskData,100077,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,88,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
79,GuildTaskData,100078,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,90,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
80,GuildTaskData,100079,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,92,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
81,GuildTaskData,100080,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,95,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
82,GuildTaskData,100081,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,98,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
83,GuildTaskData,100082,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,100,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
84,GuildTaskData,100083,Nâng Cao Danh Tiếng,"Dạo gần đây lãnh địa của chúng ta đang bị xâm lấn, chúng ta hãy hành động để <color=#f78908>bảo vệ lãnh địa<color=#473115> trước khi quá muộn. Tiêu diệt bang khác trên mọi bản đồ!!!",KIllOtherGuild,102,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
