RowIndex,Tag,ID,NextID,Name,Type,Level,Model,ScaleP,ManPosition,WomanPosition,ManRotation,WomanRotation,UseAdditiveShader,Alpha,Text,ChildrenJSON
526,Wing,1320,-1,Phụ thể - Huyền Vũ (Cấp 3),BlackTurtle,3,ShouHun20220310XuanWuSanJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
527,Wing,1321,-1,Phụ thể - Huyền Vũ Biến Sắc (Cấp 3),BlackTurtle,3,ShouHun20220310XuanWu3JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
528,Wing,1322,-1,Phụ thể - Huyền Vũ Biến Sắc (Cấp 3),BlackTurtle,3,ShouHun20220310XuanWu3JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
529,Wing,1323,-1,Phụ thể - Huyền Vũ Biến Sắc (Cấp 3),BlackTurtle,3,ShouHun20220310XuanWu3JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
530,Wing,1324,-1,Phụ thể - Huyền Vũ Biến Sắc (Cấp 3),BlackTurtle,3,ShouHun20220310XuanWu3JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
531,Wing,1325,-1,Phụ thể - Huyền Vũ Biến Sắc (Cấp 3),BlackTurtle,3,ShouHun20220310XuanWu3JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
532,Wing,1326,-1,Phụ thể - Huyền Vũ Biến Sắc (Cấp 3),BlackTurtle,3,ShouHun20220310XuanWu3JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
533,Wing,1327,-1,Phụ thể - Huyền Vũ Biến Sắc (Cấp 3),BlackTurtle,3,ShouHun20220310XuanWu3JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
534,Wing,1328,-1,Phụ thể - Huyền Vũ Biến Sắc (Cấp 3),BlackTurtle,3,ShouHun20220310XuanWu3JiRanSe9,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
535,Wing,1400,1410,Phụ thể - Bạch Hổ (Cấp 1),WhiteTiger,1,ShouHun211223BaiHuJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
536,Wing,1401,1411,Phụ thể - Bạch Hổ Biến Sắc (Cấp 1),WhiteTiger,1,ShouHun211223BaiHu1JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
537,Wing,1402,1412,Phụ thể - Bạch Hổ Biến Sắc (Cấp 1),WhiteTiger,1,ShouHun211223BaiHu1JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
538,Wing,1403,1413,Phụ thể - Bạch Hổ Biến Sắc (Cấp 1),WhiteTiger,1,ShouHun211223BaiHu1JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
539,Wing,1404,1414,Phụ thể - Bạch Hổ Biến Sắc (Cấp 1),WhiteTiger,1,ShouHun211223BaiHu1JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
540,Wing,1405,1415,Phụ thể - Bạch Hổ Biến Sắc (Cấp 1),WhiteTiger,1,ShouHun211223BaiHu1JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
541,Wing,1406,1416,Phụ thể - Bạch Hổ Biến Sắc (Cấp 1),WhiteTiger,1,ShouHun211223BaiHu1JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
542,Wing,1407,1417,Phụ thể - Bạch Hổ Biến Sắc (Cấp 1),WhiteTiger,1,ShouHun211223BaiHu1JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
543,Wing,1408,1418,Phụ thể - Bạch Hổ Biến Sắc (Cấp 1),WhiteTiger,1,ShouHun211223BaiHu1JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
544,Wing,1409,1419,Phụ thể - Bạch Hổ Biến Sắc (Cấp 1),WhiteTiger,1,ShouHun211223BaiHu1JiRanSe9,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
545,Wing,1410,1420,Phụ thể - Bạch Hổ (Cấp 2),WhiteTiger,2,ShouHun211223BaiHuErJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
546,Wing,1411,1421,Phụ thể - Bạch Hổ Biến Sắc (Cấp 2),WhiteTiger,2,ShouHun211223BaiHu2JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
547,Wing,1412,1422,Phụ thể - Bạch Hổ Biến Sắc (Cấp 2),WhiteTiger,2,ShouHun211223BaiHu2JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
548,Wing,1413,1423,Phụ thể - Bạch Hổ Biến Sắc (Cấp 2),WhiteTiger,2,ShouHun211223BaiHu2JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
549,Wing,1414,1424,Phụ thể - Bạch Hổ Biến Sắc (Cấp 2),WhiteTiger,2,ShouHun211223BaiHu2JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
550,Wing,1415,1425,Phụ thể - Bạch Hổ Biến Sắc (Cấp 2),WhiteTiger,2,ShouHun211223BaiHu2JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
551,Wing,1416,1426,Phụ thể - Bạch Hổ Biến Sắc (Cấp 2),WhiteTiger,2,ShouHun211223BaiHu2JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
552,Wing,1417,1427,Phụ thể - Bạch Hổ Biến Sắc (Cấp 2),WhiteTiger,2,ShouHun211223BaiHu2JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
553,Wing,1418,1428,Phụ thể - Bạch Hổ Biến Sắc (Cấp 2),WhiteTiger,2,ShouHun211223BaiHu2JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
554,Wing,1419,1429,Phụ thể - Bạch Hổ Biến Sắc (Cấp 2),WhiteTiger,2,ShouHun211223BaiHu2JiRanSe9,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
555,Wing,1420,-1,Phụ thể - Bạch Hổ (Cấp 3),WhiteTiger,3,ShouHun211223BaiHuSanJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
556,Wing,1421,-1,Phụ thể - Bạch Hổ Biến Sắc (Cấp 3),WhiteTiger,3,ShouHun211223BaiHu3JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
557,Wing,1422,-1,Phụ thể - Bạch Hổ Biến Sắc (Cấp 3),WhiteTiger,3,ShouHun211223BaiHu3JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
558,Wing,1423,-1,Phụ thể - Bạch Hổ Biến Sắc (Cấp 3),WhiteTiger,3,ShouHun211223BaiHu3JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
559,Wing,1424,-1,Phụ thể - Bạch Hổ Biến Sắc (Cấp 3),WhiteTiger,3,ShouHun211223BaiHu3JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
560,Wing,1425,-1,Phụ thể - Bạch Hổ Biến Sắc (Cấp 3),WhiteTiger,3,ShouHun211223BaiHu3JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
561,Wing,1426,-1,Phụ thể - Bạch Hổ Biến Sắc (Cấp 3),WhiteTiger,3,ShouHun211223BaiHu3JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
562,Wing,1427,-1,Phụ thể - Bạch Hổ Biến Sắc (Cấp 3),WhiteTiger,3,ShouHun211223BaiHu3JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
563,Wing,1428,-1,Phụ thể - Bạch Hổ Biến Sắc (Cấp 3),WhiteTiger,3,ShouHun211223BaiHu3JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
564,Wing,1429,-1,Phụ thể - Bạch Hổ Biến Sắc (Cấp 3),WhiteTiger,3,ShouHun211223BaiHu3JiRanSe9,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
565,Wing,1500,1510,Phụ thể - Chu Tước (Cấp 1),RedPeacock,1,ShouHun211223ZhuQueJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
566,Wing,1501,1511,Phụ thể - Chu Tước Biến Sắc (Cấp 1),RedPeacock,1,ShouHun211223ZhuQue1JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
567,Wing,1502,1512,Phụ thể - Chu Tước Biến Sắc (Cấp 1),RedPeacock,1,ShouHun211223ZhuQue1JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
568,Wing,1503,1513,Phụ thể - Chu Tước Biến Sắc (Cấp 1),RedPeacock,1,ShouHun211223ZhuQue1JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
569,Wing,1504,1514,Phụ thể - Chu Tước Biến Sắc (Cấp 1),RedPeacock,1,ShouHun211223ZhuQue1JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
570,Wing,1505,1515,Phụ thể - Chu Tước Biến Sắc (Cấp 1),RedPeacock,1,ShouHun211223ZhuQue1JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
571,Wing,1506,1516,Phụ thể - Chu Tước Biến Sắc (Cấp 1),RedPeacock,1,ShouHun211223ZhuQue1JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
572,Wing,1507,1517,Phụ thể - Chu Tước Biến Sắc (Cấp 1),RedPeacock,1,ShouHun211223ZhuQue1JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
573,Wing,1508,1518,Phụ thể - Chu Tước Biến Sắc (Cấp 1),RedPeacock,1,ShouHun211223ZhuQue1JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
574,Wing,1510,1520,Phụ thể - Chu Tước (Cấp 2),RedPeacock,2,ShouHun211223ZhuQueErJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
575,Wing,1511,1521,Phụ thể - Chu Tước Biến Sắc (Cấp 2),RedPeacock,2,ShouHun211223ZhuQue2JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
576,Wing,1512,1522,Phụ thể - Chu Tước Biến Sắc (Cấp 2),RedPeacock,2,ShouHun211223ZhuQue2JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
577,Wing,1513,1523,Phụ thể - Chu Tước Biến Sắc (Cấp 2),RedPeacock,2,ShouHun211223ZhuQue2JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
578,Wing,1514,1524,Phụ thể - Chu Tước Biến Sắc (Cấp 2),RedPeacock,2,ShouHun211223ZhuQue2JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
579,Wing,1515,1525,Phụ thể - Chu Tước Biến Sắc (Cấp 2),RedPeacock,2,ShouHun211223ZhuQue2JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
580,Wing,1516,1526,Phụ thể - Chu Tước Biến Sắc (Cấp 2),RedPeacock,2,ShouHun211223ZhuQue2JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
581,Wing,1517,1527,Phụ thể - Chu Tước Biến Sắc (Cấp 2),RedPeacock,2,ShouHun211223ZhuQue2JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
582,Wing,1518,1528,Phụ thể - Chu Tước Biến Sắc (Cấp 2),RedPeacock,2,ShouHun211223ZhuQue2JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
583,Wing,1520,-1,Phụ thể - Chu Tước (Cấp 3),RedPeacock,3,ShouHun211223ZhuQueSanJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
584,Wing,1521,-1,Phụ thể - Chu Tước Biến Sắc (Cấp 3),RedPeacock,3,ShouHun211223ZhuQue3JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
585,Wing,1522,-1,Phụ thể - Chu Tước Biến Sắc (Cấp 3),RedPeacock,3,ShouHun211223ZhuQue3JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
586,Wing,1523,-1,Phụ thể - Chu Tước Biến Sắc (Cấp 3),RedPeacock,3,ShouHun211223ZhuQue3JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
587,Wing,1524,-1,Phụ thể - Chu Tước Biến Sắc (Cấp 3),RedPeacock,3,ShouHun211223ZhuQue3JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
588,Wing,1525,-1,Phụ thể - Chu Tước Biến Sắc (Cấp 3),RedPeacock,3,ShouHun211223ZhuQue3JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
589,Wing,1526,-1,Phụ thể - Chu Tước Biến Sắc (Cấp 3),RedPeacock,3,ShouHun211223ZhuQue3JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
590,Wing,1527,-1,Phụ thể - Chu Tước Biến Sắc (Cấp 3),RedPeacock,3,ShouHun211223ZhuQue3JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
591,Wing,1528,-1,Phụ thể - Chu Tước Biến Sắc (Cấp 3),RedPeacock,3,ShouHun211223ZhuQue3JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
592,Wing,1600,1610,Phụ thể - Cửu Vĩ (Cấp 1),NineTailedFox,1,ShouHun211227JiuWeiHuJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
593,Wing,1601,1611,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 1),NineTailedFox,1,ShouHun211227JiuWeiHu1JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
594,Wing,1602,1612,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 1),NineTailedFox,1,ShouHun211227JiuWeiHu1JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
595,Wing,1603,1613,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 1),NineTailedFox,1,ShouHun211227JiuWeiHu1JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
596,Wing,1604,1614,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 1),NineTailedFox,1,ShouHun211227JiuWeiHu1JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
597,Wing,1605,1615,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 1),NineTailedFox,1,ShouHun211227JiuWeiHu1JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
598,Wing,1606,1616,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 1),NineTailedFox,1,ShouHun211227JiuWeiHu1JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
599,Wing,1607,1617,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 1),NineTailedFox,1,ShouHun211227JiuWeiHu1JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
600,Wing,1608,1618,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 1),NineTailedFox,1,ShouHun211227JiuWeiHu1JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
601,Wing,1610,1620,Phụ thể - Cửu Vĩ (Cấp 2),NineTailedFox,2,ShouHun211227JiuWeiHuErJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
602,Wing,1611,1621,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 2),NineTailedFox,2,ShouHun211227JiuWeiHu2JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
603,Wing,1612,1622,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 2),NineTailedFox,2,ShouHun211227JiuWeiHu2JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
604,Wing,1613,1623,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 2),NineTailedFox,2,ShouHun211227JiuWeiHu2JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
605,Wing,1614,1624,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 2),NineTailedFox,2,ShouHun211227JiuWeiHu2JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
606,Wing,1615,1625,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 2),NineTailedFox,2,ShouHun211227JiuWeiHu2JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
607,Wing,1616,1626,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 2),NineTailedFox,2,ShouHun211227JiuWeiHu2JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
608,Wing,1617,1627,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 2),NineTailedFox,2,ShouHun211227JiuWeiHu2JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
609,Wing,1618,1628,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 2),NineTailedFox,2,ShouHun211227JiuWeiHu2JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
610,Wing,1620,-1,Phụ thể - Cửu Vĩ (Cấp 3),NineTailedFox,3,ShouHun211227JiuWeiHuSanJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
611,Wing,1621,-1,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 3),NineTailedFox,3,ShouHun211227JiuWeiHu3JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
612,Wing,1622,-1,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 3),NineTailedFox,3,ShouHun211227JiuWeiHu3JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
613,Wing,1623,-1,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 3),NineTailedFox,3,ShouHun211227JiuWeiHu3JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
614,Wing,1624,-1,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 3),NineTailedFox,3,ShouHun211227JiuWeiHu3JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
615,Wing,1625,-1,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 3),NineTailedFox,3,ShouHun211227JiuWeiHu3JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
616,Wing,1626,-1,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 3),NineTailedFox,3,ShouHun211227JiuWeiHu3JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
617,Wing,1627,-1,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 3),NineTailedFox,3,ShouHun211227JiuWeiHu3JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
618,Wing,1628,-1,Phụ thể - Cửu Vĩ Biến Sắc (Cấp 3),NineTailedFox,3,ShouHun211227JiuWeiHu3JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
619,Wing,1700,-1,Phụ thể - Kim Lân (Cấp 1),GoldenUnicorn,1,ShouHun211231JinLiJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
620,Wing,1710,-1,Phụ thể - Kim Lân (Cấp 2),GoldenUnicorn,2,ShouHun211231JinLiErJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
621,Wing,1720,-1,Phụ thể - Kim Lân (Cấp 3),GoldenUnicorn,3,ShouHun211231JinLiSanJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
622,Wing,1800,1810,Phụ thể - Huyễn Điệp (Cấp 1),MysticalButterfly,1,ShouHun211223HuDieJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
623,Wing,1801,1811,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 1),MysticalButterfly,1,ShouHun211223HuDie1JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
624,Wing,1802,1812,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 1),MysticalButterfly,1,ShouHun211223HuDie1JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
625,Wing,1803,1813,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 1),MysticalButterfly,1,ShouHun211223HuDie1JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
626,Wing,1804,1814,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 1),MysticalButterfly,1,ShouHun211223HuDie1JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
627,Wing,1805,1815,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 1),MysticalButterfly,1,ShouHun211223HuDie1JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
628,Wing,1806,1816,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 1),MysticalButterfly,1,ShouHun211223HuDie1JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
629,Wing,1807,1817,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 1),MysticalButterfly,1,ShouHun211223HuDie1JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
630,Wing,1808,1818,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 1),MysticalButterfly,1,ShouHun211223HuDie1JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
631,Wing,1810,1820,Phụ thể - Huyễn Điệp (Cấp 2),MysticalButterfly,2,ShouHun211223HuDieErJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
632,Wing,1811,1821,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 2),MysticalButterfly,2,ShouHun211223HuDie2JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
633,Wing,1812,1822,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 2),MysticalButterfly,2,ShouHun211223HuDie2JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
634,Wing,1813,1823,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 2),MysticalButterfly,2,ShouHun211223HuDie2JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
635,Wing,1814,1824,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 2),MysticalButterfly,2,ShouHun211223HuDie2JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
636,Wing,1815,1825,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 2),MysticalButterfly,2,ShouHun211223HuDie2JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
637,Wing,1816,1826,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 2),MysticalButterfly,2,ShouHun211223HuDie2JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
638,Wing,1817,1827,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 2),MysticalButterfly,2,ShouHun211223HuDie2JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
639,Wing,1818,1828,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 2),MysticalButterfly,2,ShouHun211223HuDie2JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
640,Wing,1820,-1,Phụ thể - Huyễn Điệp (Cấp 3),MysticalButterfly,3,ShouHun211223HuDieSanJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
641,Wing,1821,-1,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 3),MysticalButterfly,3,ShouHun211223HuDie3JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
642,Wing,1822,-1,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 3),MysticalButterfly,3,ShouHun211223HuDie3JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
643,Wing,1823,-1,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 3),MysticalButterfly,3,ShouHun211223HuDie3JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
644,Wing,1824,-1,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 3),MysticalButterfly,3,ShouHun211223HuDie3JiRanSe4,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
645,Wing,1825,-1,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 3),MysticalButterfly,3,ShouHun211223HuDie3JiRanSe5,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
646,Wing,1826,-1,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 3),MysticalButterfly,3,ShouHun211223HuDie3JiRanSe6,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
647,Wing,1827,-1,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 3),MysticalButterfly,3,ShouHun211223HuDie3JiRanSe7,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
648,Wing,1828,-1,Phụ thể - Huyễn Điệp Biến Sắc (Cấp 3),MysticalButterfly,3,ShouHun211223HuDie3JiRanSe8,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
649,Wing,1900,1910,Phụ thể - Tiên Hạc (Cấp 1),FairyCrane,1,ShouHun211227XianHeJi,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
650,Wing,1901,1911,Phụ thể - Tiên Hạc Biến Sắc (Cấp 1),FairyCrane,1,ShouHun211227XianHe1JiRanSe1,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
651,Wing,1902,1912,Phụ thể - Tiên Hạc Biến Sắc (Cấp 1),FairyCrane,1,ShouHun211227XianHe1JiRanSe2,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
652,Wing,1903,1913,Phụ thể - Tiên Hạc Biến Sắc (Cấp 1),FairyCrane,1,ShouHun211227XianHe1JiRanSe3,"100,100,100","0,0,0","0,0,0","0,0,0","0,0,0",false,100,,
