RowIndex,Tag,ID,Level,Type,Icon,Name,BasePrice,SellPrice,IsUniversal,Description,Text,ChildrenJSON
35,Gem,50112007,1,12,Gem1_2_11,Thuần Tịnh Dạ Quang Thạch (Cấp 1),300000,2000,false,"Nguyệt Quang Thạch tinh khiết, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_fireres"",""Value"":""5""}}]"
36,Gem,50112008,1,12,Gem1_2_15,Thuần Tịnh Bích Tỷ (Cấp 1),300000,2000,false,"Bích Tỉ tinh khiết, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_poisonres"",""Value"":""5""}}]"
37,Gem,50112009,1,12,LiJinGem3_1_11,Hoàng Ngọc - Thông Bảo (Cấp 1),100000,1000,true,"Bảo Thạch Vàng, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color><br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightres"",""Value"":""4""}}]"
38,Gem,50112010,1,12,LiJinGem3_1_10,Hạo Thạch - Thông Bảo (Cấp 1),100000,1000,true,"Bảo Thạch phát sáng, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color><br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_iceres"",""Value"":""4""}}]"
39,Gem,50112011,1,12,LiJinGem3_1_13,Nguyệt Quang Thạch - Thông Bảo (Cấp 1),100000,1000,true,"Bảo thạch sáng như ánh trăng, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color><br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_fireres"",""Value"":""4""}}]"
40,Gem,50112012,1,12,LiJinGem3_2_1,Bích Tỷ - Thông Bảo (Cấp 1),100000,1000,true,"Bảo Thạch quý hiếm, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color><br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_poisonres"",""Value"":""4""}}]"
41,Gem,50112013,1,12,LiJinGem3_2_10,Thuần Tịnh Hoàng Ngọc - Thông Bảo (Cấp 1),300000,2000,true,"Hoàng Ngọc tinh khiết, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightres"",""Value"":""5""}}]"
42,Gem,50112014,1,12,LiJinGem3_2_14,Thuần Tịnh Hạo Thạch - Thông Bảo (Cấp 1),300000,2000,true,"Hạo Thạch tinh khiết, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_iceres"",""Value"":""5""}}]"
43,Gem,50112015,1,12,LiJinGem3_2_11,Thuần Tịnh Dạ Quang Thạch - Thông Bảo (Cấp 1),300000,2000,true,"Nguyệt Quang Thạch tinh khiết, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_fireres"",""Value"":""5""}}]"
44,Gem,50112016,1,12,LiJinGem3_2_15,Thuần Tịnh Bích Tỷ - Thông Bảo (Cấp 1),300000,2000,true,"Bích Tỉ tinh khiết, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_poisonres"",""Value"":""5""}}]"
45,Gem,50113001,1,13,Gem1_1_15,Hoàng Bảo Thạch (Cấp 1),100000,1000,false,"Bảo Thạch Vàng, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_strength"",""Value"":""13""}}]"
46,Gem,50113002,1,13,Gem1_1_16,Lam Bảo Thạch (Cấp 1),100000,1000,false,"Bảo Thạch Lam, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Value"":""13""}}]"
47,Gem,50113003,1,13,Gem1_1_7,Lục Bảo Thạch (Cấp 1),100000,1000,false,"Bảo Thạch Lục, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Value"":""7""}}]"
48,Gem,50113004,1,13,Gem1_2_2,Hồng Bảo Thạch (Cấp 1),100000,1000,false,"Bảo Thạch Đỏ, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_stamina"",""Value"":""13""}}]"
49,Gem,50113005,1,13,Gem1_2_3,Hắc Bảo Thạch (Cấp 1),100000,1000,false,"Bảo Thạch Đen, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_intelligence"",""Value"":""13""}}]"
50,Gem,50113006,1,13,Gem1_2_7,Huyết Tinh Thạch (Cấp 1),100000,1000,false,"Bảo thạch phủ đầy tia đỏ, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_maxhp"",""Value"":""723""}}]"
51,Gem,50113007,1,13,LiJinGem3_1_15,Hoàng Bảo Thạch - Thông Bảo (Cấp 1),100000,1000,true,"Bảo Thạch Vàng, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_strength"",""Value"":""13""}}]"
52,Gem,50113008,1,13,LiJinGem3_1_16,Lam Bảo Thạch - Thông Bảo (Cấp 1),100000,1000,true,"Bảo Thạch Lam, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_energy"",""Value"":""13""}}]"
53,Gem,50113009,1,13,LiJinGem3_1_7,Lục Bảo Thạch - Thông Bảo (Cấp 1),100000,1000,true,"Bảo Thạch Lục, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Value"":""7""}}]"
54,Gem,50113010,1,13,LiJinGem3_2_2,Hồng Bảo Thạch - Thông Bảo (Cấp 1),100000,1000,true,"Bảo Thạch Đỏ, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_stamina"",""Value"":""13""}}]"
55,Gem,50113011,1,13,LiJinGem3_2_3,Hắc Bảo Thạch - Thông Bảo (Cấp 1),100000,1000,true,"Bảo Thạch Đen, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_intelligence"",""Value"":""13""}}]"
56,Gem,50113012,1,13,LiJinGem3_2_7,Huyết Tinh Thạch - Thông Bảo (Cấp 1),100000,1000,true,"Bảo thạch phủ đầy tia đỏ, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_maxhp"",""Value"":""723""}}]"
57,Gem,50114001,1,14,Gem1_1_14,Tổ Mẫu Lục (Cấp 1),100000,1000,false,"Phỉ Thúy cao cấp, đẹp lung linh, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dodge"",""Value"":""47""}}]"
58,Gem,50114002,1,14,LiJinGem3_1_14,Tổ Mẫu Lục - Thông Bảo (Cấp 1),100000,1000,true,"Phỉ Thúy cao cấp, đẹp lung linh, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dodge"",""Value"":""47""}}]"
59,Gem,50121001,1,21,Gemjiankang_1,Hoàng Minh Thạch (Cấp 1),300000,2000,false,"Minh Thạch Vàng, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightneg"",""Value"":""5""}}]"
60,Gem,50121002,1,21,Gemjiankang_13,Lam Minh Thạch (Cấp 1),300000,2000,false,"Minh Thạch Lam, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_iceneg"",""Value"":""5""}}]"
61,Gem,50121003,1,21,Gemjiankang_9,Hồng Minh Thạch (Cấp 1),300000,2000,false,"Minh Thạch Đỏ, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_fireneg"",""Value"":""5""}}]"
