Name,ChildrenJSON
dart_support_dexterity,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""60000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_dexterity""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""60"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1800000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
dart_support_hp_p,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""60000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_maxhp_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""10"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1800000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
dart_support_mp_p,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""60000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_maxmp_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""10"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1800000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
dart_support_physatk_p,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""60000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_physatk_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""10"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1800000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
dart_support_magicatk_p,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""60000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicatk_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""10"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1800000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
dart_support_physdef_p,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""60000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_physdef_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""10"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1800000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
dart_support_magicdef_p,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""60000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdef_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""10"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1800000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
dart_support_replenish,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""60000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""12"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""12"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_first_skill_armor_defense_lv1,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdef_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_physdef_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_first_skill_armor_defense_lv2,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdef_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""2"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""10"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""10"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_physdef_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""2"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""10"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""10"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_first_skill_armor_defense_lv3,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdef_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""15"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""15"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_physdef_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""15"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""15"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_first_skill_armor_defense_lv4,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdef_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""4"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""20"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""20"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_physdef_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""4"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""20"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""20"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_first_skill_armor_defense_lv5,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdef_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""30"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""30"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_physdef_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""30"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""30"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
soul_first_skill_weapon_spear_lv1,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""0"",""Value_2"":""5"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""0"",""Value_2"":""20"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""0"",""Value_2"":""20"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p_2""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1"",""Value_2"":""5"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1"",""Value_2"":""20"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""1"",""Value_2"":""20"",""Value_3"":""-1""}}]}]"
soul_first_skill_weapon_spear_lv2,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""0"",""Value_2"":""6"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""0"",""Value_2"":""30"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""0"",""Value_2"":""30"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p_2""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1"",""Value_2"":""6"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1"",""Value_2"":""30"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""1"",""Value_2"":""30"",""Value_3"":""-1""}}]}]"
soul_first_skill_weapon_spear_lv3,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""0"",""Value_2"":""7"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""0"",""Value_2"":""40"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""0"",""Value_2"":""40"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p_2""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1"",""Value_2"":""7"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1"",""Value_2"":""40"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""1"",""Value_2"":""40"",""Value_3"":""-1""}}]}]"
soul_first_skill_weapon_spear_lv4,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""0"",""Value_2"":""8"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""0"",""Value_2"":""50"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""0"",""Value_2"":""50"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p_2""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1"",""Value_2"":""8"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1"",""Value_2"":""50"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""1"",""Value_2"":""50"",""Value_3"":""-1""}}]}]"
soul_first_skill_weapon_spear_lv5,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""0"",""Value_2"":""9"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""0"",""Value_2"":""70"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""0"",""Value_2"":""70"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p_2""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1"",""Value_2"":""9"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1"",""Value_2"":""70"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""1"",""Value_2"":""70"",""Value_3"":""-1""}}]}]"
soul_first_skill_weapon_sword_lv1,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""2"",""Value_2"":""5"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2"",""Value_2"":""20"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""2"",""Value_2"":""20"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p_2""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""5"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""3"",""Value_2"":""20"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""3"",""Value_2"":""20"",""Value_3"":""-1""}}]}]"
soul_first_skill_weapon_sword_lv2,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""2"",""Value_2"":""6"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2"",""Value_2"":""30"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""2"",""Value_2"":""30"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p_2""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""6"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""3"",""Value_2"":""30"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""3"",""Value_2"":""30"",""Value_3"":""-1""}}]}]"
soul_first_skill_weapon_sword_lv3,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""2"",""Value_2"":""7"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2"",""Value_2"":""40"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""2"",""Value_2"":""40"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p_2""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""7"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""3"",""Value_2"":""40"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""3"",""Value_2"":""40"",""Value_3"":""-1""}}]}]"
soul_first_skill_weapon_sword_lv4,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""2"",""Value_2"":""8"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2"",""Value_2"":""50"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""2"",""Value_2"":""50"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p_2""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""8"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""3"",""Value_2"":""50"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""3"",""Value_2"":""50"",""Value_3"":""-1""}}]}]"
soul_first_skill_weapon_sword_lv5,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""2"",""Value_2"":""9"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2"",""Value_2"":""70"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""2"",""Value_2"":""70"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p_2""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""9"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""3"",""Value_2"":""70"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""3"",""Value_2"":""70"",""Value_3"":""-1""}}]}]"
