ID,Name,Type,Style,FactionID,BookID,RequireLevel,RequireWeapon,IsDamageSkill,TargetType,CastRange,AttackRadius,ProgressTime,CooldownGroup,Property,Tag
234,Cuồng Lôi Thiên Giáng (Cấp 4),Active,MultipleTargetsAroundSelf,-6,-1,90,true,true,Enemy,0,7,0,6,soul_forth_skill_light_lv4,NO_RESET
235,Cuồng Lôi Thiên Giáng (Cấp 5),Active,MultipleTargetsAroundSelf,-6,-1,90,true,true,Enemy,0,7,0,6,soul_forth_skill_light_lv5,NO_RESET
236,Kịch Độc Ôn Dịch (Cấp 1),Active,MultipleTargetsAroundSelf,-6,-1,90,true,true,Enemy,0,7,0,6,soul_forth_skill_poison_lv1,NO_RESET
237,Kịch Độc Ôn Dịch (Cấp 2),Active,MultipleTargetsAroundSelf,-6,-1,90,true,true,Enemy,0,7,0,6,soul_forth_skill_poison_lv2,NO_RESET
238,Kịch Độc Ôn Dịch (Cấp 3),Active,MultipleTargetsAroundSelf,-6,-1,90,true,true,Enemy,0,7,0,6,soul_forth_skill_poison_lv3,NO_RESET
239,Kịch Độc Ôn Dịch (Cấp 4),Active,MultipleTargetsAroundSelf,-6,-1,90,true,true,Enemy,0,7,0,6,soul_forth_skill_poison_lv4,NO_RESET
240,Kịch Độc Ôn Dịch (Cấp 5),Active,MultipleTargetsAroundSelf,-6,-1,90,true,true,Enemy,0,7,0,6,soul_forth_skill_poison_lv5,NO_RESET
241,Nộ Đào Liên Kích (Cấp 1),Active,MultipleTargetsAroundSelf,-6,-1,90,true,true,Enemy,0,7,0,6,soul_forth_skill_direct_lv1,NO_RESET
242,Nộ Đào Liên Kích (Cấp 2),Active,MultipleTargetsAroundSelf,-6,-1,90,true,true,Enemy,0,7,0,6,soul_forth_skill_direct_lv2,NO_RESET
243,Nộ Đào Liên Kích (Cấp 3),Active,MultipleTargetsAroundSelf,-6,-1,90,true,true,Enemy,0,7,0,6,soul_forth_skill_direct_lv3,NO_RESET
244,Nộ Đào Liên Kích (Cấp 4),Active,MultipleTargetsAroundSelf,-6,-1,90,true,true,Enemy,0,7,0,6,soul_forth_skill_direct_lv4,NO_RESET
245,Nộ Đào Liên Kích (Cấp 5),Active,MultipleTargetsAroundSelf,-6,-1,90,true,true,Enemy,0,7,0,6,soul_forth_skill_direct_lv5,NO_RESET
257,Đồng Khí Liên Chi,Active,SingleTargetBuff,-1,-1,1,false,false,PeacePlayer,15,0,1000,257,fuqi_tongqilianzhi,sponsor
258,Thiên Trường Địa Cửu,Active,SingleTargetBuff,-1,-1,1,false,false,PeacePlayer,3,0,10000,258,fuqi_tianchangdijiu,sponsor
259,Tâm Đầu Ý Hợp,Active,SingleTargetBuff,-1,-1,1,false,false,PeacePlayer,15,0,0,259,fuqi_xintouyihe,sponsor
260,Ngoại Công Hộ Thể,Active,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,260,xinshou_shaolin_waigonghuti,
261,Ngoại Kình Công Kích,Active,MeleeSingleTarget,-1,-1,1,false,true,Enemy,3,0,0,261,xinshou_mingjiao_waijinggongji,
262,Công Kích Yếu Điểm,Active,MeleeSingleTarget,-1,-1,1,false,true,Enemy,3,0,0,262,xinshou_gaibang_yaohaigongji,
263,Nội Kình Công Kích,Active,RangedSingleTarget,-1,-1,1,false,true,Enemy,20,0,0,263,xinshou_wudang_neijinggongji,
264,Trị Liệu Sơ Cấp,Active,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,1000,264,xinshou_emei_chujizhiliao,
265,Nội Công Hộ Thể,Active,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,265,xinshou_xingxiu_neigonghuti,
266,Công Kích Sơ Hở,Active,RangedSingleTarget,-1,-1,1,false,false,Enemy,20,0,0,266,xinshou_tianlong_pozhangongji,
267,Ẩn Độn Sơ Cấp,Active,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,267,xinshou_tianshan_chujiyindun,
268,Cạm Bẫy Sơ Cấp,Active,Trap,-1,-1,1,false,false,Enemy,0,3,1000,268,xinshou_xiaoyao_ranshaoxianjing,
269,Tinh Tuyền Phản Kích,Active,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,269,xinshou_murong_xingxuanfanji,
270,Thương Ưng Kỳ Tập,Active,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,270,xinshou_tangmen_cangyingqixi,
271,Khí Huyết Tương Sinh,Active,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,271,xinshou_guigu_qixuexiangsheng,
272,Nhất Dương Chi Thủy,Active,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,272,xinshou_taohua_yiyangzhishui,
274,Mệnh Hồn Hộ Thể,Active,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,274,xinshou_mantuo_minghunhuti,
275,Thân Dư Tương Hợp,Active,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,275,xinshou_jueqing_shenyuxianghe,
276,Đoạn Cốt Cường Thể,Active,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,276,xinshou_erengu_duanguqiangti,
273,Gặp cướp - Định thân,Active,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,caoyun_jiangjie,
27300,Gặp cướp - Cương ngạnh,Active,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,caoyun_jiangjie_child,
281,Phục Hổ Quyền,Active,MeleeSingleTarget,0,1,1,true,true,Enemy,3,0,0,281,shaolin_fuhuquan,
282,Kim Cang Phục Ma Khuyên,Active,MultipleTargetsAroundSelf,0,1,10,true,true,Enemy,0,7,0,282,shaolin_jingangfumoquan,
28201,Kim Cang Phục Ma Khuyên - Định thân,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,shaolin_jingangfumoquan_child,
283,Đại Lực Kim Cương Chưởng,Active,MeleeSingleTarget,0,2,45,true,true,Enemy,3,0,0,283,shaolin_dalijingangzhang,
284,Nhất Vĩ Độ Giang,Active,SingleTargetBuff,0,2,20,false,false,Self,0,0,0,284,shaolin_yiweidujiang,
285,Niêm Hoa Chỉ,Active,MeleeSingleTarget,0,2,30,true,true,Enemy,3,0,0,285,shaolin_nianhuazhi,
286,La Hán Trận,Active,MultipleTargetsBuff,0,2,40,false,false,SelfAndAlly,0,7,0,286,shaolin_luohanzhen,
287,Sư Tử Hống,Active,SingleTargetBuff,0,3,20,false,false,Self,0,7,0,287,shaolin_sizihou,
28701,Sư Tử Hống - Cương ngạnh,Auto,MultipleTargetsAroundSelf,-1,-1,1,false,false,Enemy,0,7,0,-1,shaolin_sizihou_child,
288,Cà Sa Phục Ma Công,Active,SingleTargetBuff,0,3,30,false,false,PeacePlayer,15,0,0,288,shaolin_jiashafumogong,
289,Lễ Kính Như Lai,Active,SingleTargetBuff,0,3,40,false,false,Self,0,0,0,289,shaolin_lijingrulai,
290,Kim Chung Tráo,Passive,None,0,4,1,false,false,Self,0,0,0,290,shaolin_jinzhongzhao,
291,Ma Kha Vô Lượng,Active,MeleeSingleTarget,0,4,1,true,true,Enemy,3,0,0,291,shaolin_mohewuliang,
29101,Ma Kha Vô Lượng - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,shaolin_mohewuliang_child,
292,Thiết Bố Sam,Active,SingleTargetBuff,0,4,30,false,false,Self,0,0,5000,292,shaolin_tiebushan,
293,Bách Vô Cấm Kỵ,Active,SingleTargetBuff,0,4,50,false,false,Self,0,0,0,293,shaolin_baiwujinji,
294,Phá Nạp Công,Passive,None,0,5,1,false,false,Self,0,0,0,294,shaolin_ponagong,
295,Nhất Phách Lưỡng Tản,Active,MeleeSingleTarget,0,5,1,true,true,Enemy,3,0,0,295,shaolin_yipailiangzan,
29501,Nhất Phách Lưỡng Tản - Cương ngạnh,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,shaolin_yipailiangzan_child,
296,Vi Đà Chử,Active,SingleTargetBuff,0,5,30,false,false,Self,0,0,5000,292,shaolin_weituozhu,
297,Khí Quán Trường Hồng,Active,SingleTargetBuff,0,5,50,false,false,Self,0,0,0,297,shaolin_qiguanchanghong,
298,Như Lai Thần Chưởng,Active,MeleeSingleTarget,0,6,10,true,true,Enemy,3,0,0,298,shaolin_rulaishenzhang,
299,Minh Kính Đài,Active,SingleTargetBuff,0,6,30,false,false,Self,0,0,0,299,shaolin_mingjingtai,
300,Kim Cang Bất Hoại Thể,Active,SingleTargetBuff,0,6,60,false,false,Self,0,0,0,300,shaolin_jingangbuhuaiti,
301,Dịch Cân Đoạn Cốt,Active,SingleTargetBuff,0,55,65,false,false,Self,0,0,0,301,shaolin_yijinduangu,
30101,Dịch Cân Đoạn Cốt - Phục hồi,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,shaolin_yijinduangu_child,
302,Di Lặc Hộ Thân,Active,SingleTargetBuff,0,1,1,false,false,PeacePlayer,15,0,0,302,shaolin_milehushen,
303,Đảo Chuyển Càn Khôn,Active,SingleTargetBuff,0,55,1,false,false,PeacePlayer,15,0,0,303,shaolin_daozhuanqiankun,
304,Diệt Thử Triều Thực,Active,SingleTargetBuff,0,3,1,false,false,Self,0,7,0,304,shaolin_mieshuchaoshi,
305,Điệu Hổ Ly Sơn,Active,SingleTargetBuff,0,55,45,false,false,Self,0,0,0,305,shaolin_diaohulishan,
306,Từ Hàng Phổ Độ,Active,SingleTargetBuff,0,55,80,true,false,PeacePlayer,15,0,0,306,shaolin_cihangpudu,
30601,Từ Hàng Phổ Độ - Khống chế,Auto,MultipleTargetsAroundSelf,-1,-1,1,false,false,Enemy,0,10,0,-1,shaolin_cihangpudu_child,
30602,Từ Hàng Phổ Độ - Tản công,Auto,MultipleTargetsAroundSelf,-1,-1,1,false,false,Enemy,0,10,0,-1,shaolin_cihangpudu_child_2,
307,Huyền Ấn Ngộ Phật,Active,MeleeSingleTarget,0,72,1,true,true,Enemy,3,0,0,307,eighthbook_damage_physical,
308,Từ Tâm Bi Mẫn,Active,MeleeSingleTarget,0,72,1,true,false,Enemy,3,0,0,308,eighthbook_control_physical,
311,Thôi Tâm Chưởng,Active,MeleeSingleTarget,1,7,1,true,true,Enemy,3,0,0,311,mingjiao_tuixinzhang,
312,Huyết Trận Bát Phương,Active,MultipleTargetsAroundSelf,1,7,10,true,true,Enemy,0,7,0,312,mingjiao_xuezhenbafang,
313,Viêm Long Vô Song,Active,MeleeSingleTarget,1,8,45,true,true,Enemy,3,0,0,313,mingjiao_yanlongwushuang,
314,Quỳ Hoa Trục Nhật,Active,SingleTargetBuff,1,8,20,false,false,Self,0,0,0,314,mingjiao_kuihuazhuri,
315,Quỳ Hoa Điểm Huyệt Thủ,Active,MeleeSingleTarget,1,8,30,true,false,Enemy,3,0,0,315,mingjiao_kuihuadianxueshou,
316,Quỳ Hoa Hướng Dương,Active,MultipleTargetsBuff,1,8,40,false,false,SelfAndAlly,0,7,0,316,mingjiao_kuihuaxiangyang,
317,Nộ Phát Xung Quan,Active,SingleTargetBuff,1,9,20,false,false,Self,0,0,0,317,mingjiao_nufazhongguan,
318,Lý Đại Đào Cương,Active,SingleTargetBuff,1,9,30,false,false,Self,15,0,0,318,mingjiao_lidataogang,
319,Đấu Chiến Tinh Di,Active,MeleeSingleTarget,1,9,40,true,true,Enemy,3,0,0,319,mingjiao_douzhanjingyi,
320,Kích Lưu Giáp,Passive,None,1,10,1,false,false,Self,0,0,0,320,mingjiao_jiliujia,
321,Thủy Yêm Thất Quân,Active,MeleeSingleTarget,1,10,1,true,true,Enemy,3,0,0,321,mingjiao_shuiyanshijun,
32101,Thủy Yêm Thất Quân - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,mingjiao_shuiyanshijun_child,
322,Thủy Thần Hạ Phàm,Active,SingleTargetBuff,1,10,30,false,false,Self,0,0,5000,322,mingjiao_shuishenxiafan,
32201,Thủy Thần Hạ Phàm - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,mingjiao_shuishenxiafan_child,
323,Trường Sinh Thủy,Active,SingleTargetBuff,1,10,50,false,false,PeacePlayer,15,0,0,323,mingjiao_changshengshui,
324,Liệt Diệm Đao,Passive,None,1,11,1,false,false,Self,0,0,0,324,mingjiao_lieyandao,
325,Hỏa Thiêu Xích Bích,Active,MeleeSingleTarget,1,11,1,true,true,Enemy,3,0,0,325,mingjiao_huoqiaochibi,
32501,Hỏa Thiêu Xích Bích - Thiêu đốt,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,mingjiao_huoqiaochibi_child,
326,Hỏa Thần Hạ Phàm,Active,SingleTargetBuff,1,11,30,false,false,Self,0,0,5000,322,mingjiao_huoshenxiafan,
327,Địa Ngục Hoả,Active,MultipleTargetsAroundSelf,1,11,50,true,false,Enemy,0,5,0,327,mingjiao_diyuhuo,
328,Hỏa Diệm Liên Hoàn Trảm,Active,MeleeSingleTarget,1,12,10,true,true,Enemy,3,0,0,328,mingjiao_huoyanlianhuanzhan,
329,Toạ Địa Cầu Toàn,Active,SingleTargetBuff,1,12,30,false,false,Self,0,0,0,329,mingjiao_zuodigouquan,
330,Vô Trung Sinh Hữu,Active,SingleTargetBuff,1,12,60,false,false,Self,0,0,0,330,mingjiao_wuzhongshengyou,
331,Thuần Dương Vô Cực,Active,SingleTargetBuff,1,56,65,false,false,Self,0,0,0,331,mingjiao_chunyangwuji,
332,Quỳ Hoa Thần Lực,Active,SingleTargetBuff,1,7,1,false,false,PeacePlayer,15,0,0,332,mingjiao_kuihuashenli,
333,Cự Hoả Thiêu Thiên,Active,SingleTargetBuff,1,56,1,false,false,PeacePlayer,15,0,0,333,mingjiao_juhuoqiaotian,
334,Phong Hỏa Liên Thành,Active,MeleeSingleTarget,1,56,45,true,false,EnemyPlayer,15,0,0,334,mingjiao_fenghuoliancheng,
335,Nộ Hoả Liên Trảm,Active,SingleTargetBuff,1,56,1,false,false,Self,0,0,0,335,mingjiao_nuhuolianzhan,
33501,Nộ Hỏa Liên Trảm - Cuồng bạo,Auto,SingleTargetBuff,-1,-1,80,false,false,Self,0,0,0,-1,mingjiao_nuhuolianzhan_child,
336,Thiên Hỏa Nhiên Khung,Active,MeleeSingleTarget,1,73,1,true,true,Enemy,3,0,0,336,eighthbook_damage_physical,
337,Phần Diễm Nhiễu Thân,Active,MeleeSingleTarget,1,73,1,true,false,Enemy,3,0,0,337,eighthbook_control_physical,
341,Bàn Long Kích,Active,MeleeSingleTarget,2,13,1,true,true,Enemy,3,0,0,341,gaibang_banlongji,
34101,Bàn Long Kích - Liên kích,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,gaibang_fuhuolianjidian,
342,Thiên Lý Hoành Hành,Active,MultipleTargetsAroundSelf,2,13,10,true,true,Enemy,0,8,0,342,gaibang_tianlihengxing,
343,Xung Trận Trảm Tướng,Active,MeleeSingleTarget,2,14,45,true,true,Enemy,3,0,0,343,gaibang_zhongzhenzhanxiang,
344,Bát Bộ Hãn Thiềm,Active,SingleTargetBuff,2,14,20,false,false,Self,0,0,0,344,gaibang_babugantian,
345,Tuyết Nê Hồng Trảo,Active,MeleeSingleTarget,2,14,30,true,false,Enemy,3,0,0,345,gaibang_xuenihongzhao,
346,Niêm Y Thập Bát Điệt,Active,MultipleTargetsBuff,2,14,40,false,false,SelfAndAlly,0,7,0,346,gaibang_nianyishibadie,
347,Phi Long Tại Thiên,Active,MeleeSingleTarget,2,15,10,true,true,Enemy,5,0,0,347,gaibang_feilongzaitian,
348,Tiềm Long Vật Dụng,Active,MultipleTargetsAroundSelf,2,15,30,true,false,Enemy,0,7,0,348,gaibang_qianlongwuyong,
349,Kiến Long Tại Điền,Active,SingleTargetBuff,2,15,40,false,false,Self,0,0,0,349,gaibang_jianlongzaitian,
34901,Kiến Long Tại Điền - Trúng độc,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,gaibang_jianlongzaitian_child,
350,Tướng Quân Lệnh,Passive,None,2,16,1,false,false,Self,0,0,0,350,gaibang_xiangjunling,
351,Thanh Long Xuất Thủy,Active,MeleeSingleTarget,2,16,1,true,true,Enemy,3,0,0,351,gaibang_qinglongchushui,
35101,Thanh Long Xuất Thủy - Hồi phục,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,gaibang_qinglongchushui_child,
352,Cầm Long Thức,Active,SingleTargetBuff,2,16,30,false,false,Self,0,0,5000,352,gaibang_qinlongshi,
35201,Cầm Long Thức - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,gaibang_qinlongshi_child,
353,Bái Nhiên Hữu Vũ,Active,SingleTargetBuff,2,16,50,false,false,Self,0,0,0,353,gaibang_bairanyouwu,
354,Phá Hổ Lệnh,Passive,None,2,17,1,false,false,Self,0,0,0,354,gaibang_pohuling,
355,Chấn Kinh Bách Lý,Active,MeleeSingleTarget,2,17,1,true,true,Enemy,3,0,0,355,gaibang_zhenjingbaili,
356,Khống Hạc Thức,Active,SingleTargetBuff,2,17,30,false,false,Self,0,0,5000,352,gaibang_kongheshi,
35601,Khống Hạc Thức - Liên kích,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,gaibang_kongheshi_child,
357,Lữ Sương Băng Chỉ,Active,SingleTargetBuff,2,17,50,false,false,Self,0,0,0,357,gaibang_lishuangbingzhi,
358,Kháng Long Hữu Hối,Active,MeleeSingleTarget,2,18,10,true,true,Enemy,3,0,0,358,gaibang_kanglongyouhui,
359,Thần Long Bái Vĩ,Active,SingleTargetBuff,2,18,30,false,false,Self,0,0,0,359,gaibang_shanlongbaiwei,
360,Long Chiến Vu Dã,Active,SingleTargetBuff,2,18,60,false,false,Self,0,0,0,360,gaibang_longzhanwuye,
361,Thiên Hạ Vô Cẩu,Active,MultipleTargetsAroundSelf,2,57,65,true,true,Enemy,0,7,0,361,gaibang_tianxiawugou,
36101,Thiên Hạ Vô Cẩu - Giảm tốc,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,gaibang_tianxiawugou_child,
362,Như Ảnh Tùy Hình,Active,SingleTargetBuff,2,13,1,false,false,PeacePlayer,15,0,0,362,gaibang_ruyingsuixing,
363,Bát Thảo Tầm Xà,Active,SingleTargetBuff,2,57,1,false,false,PeacePlayer,15,0,0,363,gaibang_bacaoxunshe,
364,Bổng Đả Cẩu Đầu,Active,MeleeSingleTarget,2,57,45,true,true,EnemyPlayer,15,0,0,364,gaibang_bangdagoutou,
36401,Bổng Đả Cẩu Đầu - Phong huyệt,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,gaibang_bangdagoutou_child_1,
36402,Bổng Đả Cẩu Đầu - Giảm tốc,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,gaibang_bangdagoutou_child_2,
365,Hoành Tảo Càn Khôn,Active,SingleTargetBuff,2,57,80,true,false,Self,0,0,0,365,gaibang_hengsaoqiankun,
36501,Hoành Tảo Càn Khôn - Công kích,Auto,MultipleTargetsAroundSelf,-1,-1,1,false,true,Enemy,0,5,0,-1,gaibang_hengsaoqiankun_child_1,
36502,Hoành Tảo Càn Khôn - Giảm tốc,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,gaibang_hengsaoqiankun_child_2,
366,Địa Trầm Hãm Ngân,Active,MeleeSingleTarget,2,74,1,true,true,Enemy,3,0,0,366,eighthbook_damage_physical,
367,Liệt Thổ Lao Lung,Active,MeleeSingleTarget,2,74,1,true,false,Enemy,3,0,0,367,eighthbook_control_physical,
371,Bát Quái Chưởng,Active,RangedSingleTarget,3,19,1,true,true,Enemy,20,0,0,371,wudang_baguaizhang,
372,Chân Thức Thất Tiết Trận,Active,MultipleTargetsAroundSelf,3,19,20,true,true,Enemy,0,7,0,372,wudang_zhenwuqijiezhen,
373,Lưỡng Nghi Kiếm,Active,RangedSingleTargetChaining,3,20,45,true,false,Enemy,20,0,1000,373,wudang_liangyijian,
374,Tam Hoàn Sáo Nguyệt,Active,MultipleTargetsAroundPosition,3,20,20,true,true,Enemy,20,7,0,374,wudang_sanhuansaoyue,
375,Lãm Tước Vĩ,Active,RangedSingleTarget,3,20,30,true,false,Enemy,20,0,0,375,wudang_lanjuewei,
376,Thiên Canh Bắc Đẩu Trận,Active,SingleTargetBuff,3,20,40,false,false,Self,0,0,0,376,wudang_tiangangbeidouzhen,
377,Thiên Mã Phi Bão,Active,RangedSingleTarget,3,21,10,true,true,Enemy,20,0,3000,377,wudang_tianmafeibao,
378,Như Phong Tự Bế,Active,RangedSingleTargetChaining,3,21,30,true,false,Enemy,20,0,500,378,wudang_rufengsibi,
37801,Như Phong Tự Bế - Khống chế,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,wudang_rufengsibi_child,
379,Thê Vân Tung,Active,Blink,3,21,40,false,false,Self,20,0,0,379,wudang_tiyunzong,
380,Hổ Bao Đầu,Passive,None,3,22,1,false,false,Self,0,0,0,380,wudang_hubaotou,
381,Tiên Nhân Chỉ Lộ,Active,RangedSingleTarget,3,22,1,true,true,Enemy,20,0,0,381,wudang_xianrenzhilu,
38101,Tiên Nhân Chỉ Lộ - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,wudang_xianrenzhilu_child,
382,Khiêu Liêm Thức,Active,SingleTargetBuff,3,22,30,false,false,Self,0,0,5000,382,wudang_qiaolianshi,
38201,Khiêu Liêm Thức - Hồi phục,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,wudang_qiaolianshi_child,
383,Lưu Tinh Cản Nguyệt,Active,SingleTargetBuff,3,22,50,false,false,Self,0,0,10000,383,wudang_liuxingganyue,
384,Lãn Trát Y,Passive,None,3,23,1,false,false,Self,0,0,0,384,wudang_lanzhayi,
385,Ngọc Nữ Xuyên Xoa,Active,RangedSingleTarget,3,23,1,true,true,Enemy,20,0,0,385,wudang_yunvchuansuo,
38501,Ngọc Nữ Xuyên Xoa - Định thân,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,wudang_yunvchuansuo_child,
386,Tà Phi Thức,Active,SingleTargetBuff,3,23,30,false,false,Self,0,0,5000,382,wudang_xiefeishi,
387,Bạch Hạc Lượng Sí,Active,SingleTargetBuff,3,23,50,false,false,Self,0,0,0,387,wudang_baiheliangshi,
388,Thần Môn Thập Tam Kiếm,Active,RangedSingleTarget,3,24,10,true,true,Enemy,20,0,0,388,wudang_taiyuanshisanjian,
389,Vô Giải Khả Kích,Active,SingleTargetBuff,3,24,30,false,false,Self,0,0,0,389,wudang_wujiekeji,
390,Du Nhẫn Hữu Dư,Active,SingleTargetBuff,3,24,60,false,false,Self,0,0,0,390,wudang_yourenyouyu,
391,Thiên Ngoại Phi Tiên,Active,RangedSingleTarget,3,58,65,true,true,Enemy,15,0,0,391,wudang_tianwaifeixian,
39101,Thiên Ngoại Phi Tiên - Phong huyệt,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,wudang_tianwaifeixian_child,
392,Tê Ngưu Vọng Nguyệt,Active,SingleTargetBuff,3,19,1,false,false,PeacePlayer,20,0,0,392,wudang_xiniuwangyue,
393,Không Minh Thức,Active,SingleTargetBuff,3,58,1,false,false,PeacePlayer,15,0,0,393,wudang_kongmingshi,
394,Tiên Phong Đạo Cốt,Active,SingleTargetBuff,3,58,45,false,false,Self,0,0,0,394,wudang_xianfangdaogu,
395,Thất Tinh Tụ Thủ,Active,MultipleTargetsAroundPosition,3,58,80,true,true,Enemy,15,7,0,395,wudang_qixingjushou,
39501,Thất Tinh Tụ Thủ - Tê liệt,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,wudang_qixingjushou_child,
396,Trụ Diệu Thất Tinh,Active,RangedSingleTarget,3,75,1,true,true,Enemy,15,0,0,396,eighthbook_damage_magical,NO_RESET
397,Bát Quái Ánh Vi,Active,RangedSingleTarget,3,75,1,true,false,Enemy,15,0,0,397,eighthbook_control_magical,NO_RESET
401,Điêu Thuyền Bái Nguyệt,Active,RangedSingleTarget,4,25,1,true,true,Enemy,15,0,0,401,emei_diaochuanbaiyue,
402,Chiêu Quân Xuất Tái,Active,MultipleTargetsAroundPosition,4,25,10,true,false,Enemy,15,6,0,402,emei_zhaojunchuji,
403,Tây Tử Bồng Tâm,Active,RangedSingleTarget,4,26,45,true,true,Enemy,15,0,3000,403,emei_xizifangxin,
404,Kim Đỉnh Miên Chưởng,Active,RangedSingleTargetChaining,4,26,1,true,true,Enemy,15,0,1000,404,emei_jindingmianzhang,
40401,Kim Đỉnh Miên Chưởng - Cương ngạnh,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,emei_jindingmianzhang_child,
405,Nguyệt Lạc Tây Sơn,Active,MultipleTargetsAroundSelf,4,26,30,true,false,Enemy,0,7,0,405,emei_yueluoxishan,
406,Phật Quang Phổ Chiếu,Active,MultipleTargetsBuff,4,26,40,true,false,SelfAndAlly,15,7,3000,406,emei_foguangpuzhao,
407,Xung Hư Dưỡng Khí,Active,SingleTargetBuff,4,27,20,false,false,PeacePlayer,15,0,3000,407,emei_zhongxuyangqi,
408,Khởi Tử Hồi Sinh,Active,SingleTargetBuff,4,27,30,false,false,PeacePlayer,3,0,10000,408,emei_qisihuansheng,
409,Diên Niên Ích Thọ,Active,SingleTargetBuff,4,27,40,false,false,Self,0,0,3000,409,emei_yuannianyishou,
410,Yểu Điệu Thục Nữ,Passive,None,4,28,1,false,false,Self,0,0,0,410,emei_yaotiaoshunv,
411,Hồi Thiên Thuật,Active,SingleTargetBuff,4,28,10,false,false,Self,15,0,0,411,emei_huitianshu,
41101,Hồi Thiên Thuật - Hồi phục,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,emei_huitianshu_child,
412,Tuyệt Kiếm Thức,Active,SingleTargetBuff,4,28,30,false,false,Self,0,0,5000,412,emei_juejianshi,
413,Hộ Tâm Quyết,Active,SingleTargetBuff,4,28,50,false,false,Self,0,0,0,413,emei_huxinjue,
414,Quân Tử Hảo Cầu,Passive,None,4,29,1,false,false,Self,0,0,0,414,emei_junzihaogou,
415,Chướng Nhãn Pháp,Active,RangedSingleTarget,4,29,1,true,true,Enemy,15,0,0,415,emei_zhangyanfa,
41501,Chướng Nhãn Pháp - Thất minh,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,emei_zhangyanfa_child,
416,Diệt Kiếm Thức,Active,SingleTargetBuff,4,29,30,false,false,Self,0,0,5000,412,emei_miejianshi,
41601,Diệt Kiếm Thức - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,emei_miejianshi_child,
417,Trảm Tình Quyết,Active,SingleTargetBuff,4,29,50,false,false,Self,15,0,0,417,emei_zhanqingjue,
418,Đà Nê Đới Thủy,Active,RangedSingleTarget,4,30,10,true,true,Enemy,15,0,0,418,emei_taneidaishui,
419,Hành Thi Tẩu Nhục,Active,SingleTargetBuff,4,30,30,false,false,Self,0,0,0,419,emei_xingshizourou,
420,Ngai Nhược Mộc Kê,Active,SingleTargetBuff,4,30,60,false,false,Self,0,0,0,420,emei_airuomuji,
421,Cửu Âm Thần Trảo,Active,RangedSingleTarget,4,59,65,true,true,Enemy,15,0,0,421,emei_jiuyinshenzhao,
42101,Cửu Âm Thần Trảo - Giảm huyết,Auto,MeleeSingleTarget,-1,-1,1,false,true,Enemy,0,0,0,-1,emei_jiuyinshenzhao_child,
