RowIndex,Tag,ID,Name,Icon,TypeDesc,TargetType,ItemLevel,RequireLevel,BasePrice,SellPrice,Throwable,Sellable,Bound,Stack,MaxUsageTimes,DurationHour,ExtraHint,ProgressTime,ProgressTick,MaxUsageTimesPerDay,Text,ChildrenJSON
104,Medicine,30101110,Sa nhân vu cao,Food_3,Thực phẩm,Self,8,60,898,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""559,-1,-1""}}]"
105,Medicine,30101111,Hồ trăn tử cao,Food2_4,Thực phẩm,Self,9,60,1096,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""626,-1,-1""}}]"
106,Medicine,30101112,Nhũ hương nhu cao,Function_6,Thực phẩm,Self,10,60,1312,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""693,-1,-1""}}]"
107,Medicine,30101113,Ý mễ phấn cao,Food_3,Thực phẩm,Self,11,60,1528,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""760,-1,-1""}}]"
108,Medicine,30101114,Bổ cốt chi phạn,Food2_5,Thực phẩm,Self,12,60,1744,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""827,-1,-1""}}]"
109,Medicine,30101115,Huân thảo cao,Food2_8,Thực phẩm,Self,1,1,54,13,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""81,-1,-1""}}]"
110,Medicine,30101116,Bạc hà cao,Food2_4,Thực phẩm,Self,2,10,144,36,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""182,-1,-1""}}]"
111,Medicine,30101117,Thủ trảo phạn,Food_2,Thực phẩm,Self,3,20,260,65,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""284,-1,-1""}}]"
112,Medicine,30101118,Đại bàn kê,Food_11,Thực phẩm,Self,4,30,401,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""385,-1,-1""}}]"
113,Medicine,30101119,Tô du trà,Food3_5,Thực phẩm,Self,5,40,568,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""486,-1,-1""}}]"
114,Medicine,30101120,Mạch phiến chúc,Food2_6,Thực phẩm,Self,6,50,762,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""589,-1,-1""}}]"
115,Medicine,30101121,Tô lạc cao,Food_3,Thực phẩm,Self,7,60,981,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""692,-1,-1""}}]"
116,Medicine,30101122,Trân châu tửu nhưỡng,Food2_1,Thực phẩm,Self,8,60,1226,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""795,-1,-1""}}]"
117,Medicine,30101123,Tây mễ da lộ,Food3_6,Thực phẩm,Self,9,60,1497,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""897,-1,-1""}}]"
118,Medicine,30101124,Ba tư dương thối,Meet_11,Thực phẩm,Self,10,60,1794,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""1000,-1,-1""}}]"
119,Medicine,30101125,Bì bát chúc,Food_7,Thực phẩm,Self,1,1,42,10,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""20,-1,-1""}}]"
120,Medicine,30101126,Xích đậu chúc,Food2_5,Thực phẩm,Self,2,10,108,27,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""43,-1,-1""}}]"
121,Medicine,30101127,Hồ Đào Chúc,Food_7,Thực phẩm,Self,3,20,192,48,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""67,-1,-1""}}]"
122,Medicine,30101128,Hồi hương chúc,Food2_5,Thực phẩm,Self,4,30,295,73,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""90,-1,-1""}}]"
123,Medicine,30101129,Kê nhục chúc,Food_7,Thực phẩm,Self,5,40,417,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""114,-1,-1""}}]"
124,Medicine,30101130,Quả tử tương bao,Food_13,Thực phẩm,Self,6,50,558,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""138,-1,-1""}}]"
125,Medicine,30101131,Hổ phách tùng tử chúc,Food2_5,Thực phẩm,Self,7,60,719,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""162,-1,-1""}}]"
126,Medicine,30101132,Thẩm hương liên tâm chúc,Food_7,Thực phẩm,Self,8,60,898,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""186,-1,-1""}}]"
127,Medicine,30101133,Lô oái thanh duẩn chúc,Food2_5,Thực phẩm,Self,9,60,1096,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""210,-1,-1""}}]"
128,Medicine,30101134,Tô hợp hương đậu chúc,Food_7,Thực phẩm,Self,10,60,1312,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""234,-1,-1""}}]"
129,Medicine,30101135,Du tiên bính,Food2_3,Thực phẩm,Self,1,1,54,13,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""240,-1,-1""}}]"
130,Medicine,30101136,Hà nhân bính,Food_3,Thực phẩm,Self,2,10,144,36,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""421,-1,-1""}}]"
131,Medicine,30101137,Tàng hồng lao phạn,Food2_5,Thực phẩm,Self,3,20,260,65,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""602,-1,-1""}}]"
132,Medicine,30101138,Bạc nang,Food2_3,Thực phẩm,Self,4,30,401,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""783,-1,-1""}}]"
133,Medicine,30101139,Thuỷ quả trà,Food3_7,Thực phẩm,Self,5,40,568,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""964,-1,-1""}}]"
134,Medicine,30101140,Oản đậu ta ba,Food2_8,Thực phẩm,Self,6,50,762,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""1145,-1,-1""}}]"
135,Medicine,30101141,Thanh chưng tứ sắc ngư,Food_12,Thực phẩm,Self,7,60,981,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""1326,-1,-1""}}]"
136,Medicine,30101142,Hồ đào mộc khảo nhục,Meet_6,Thực phẩm,Self,8,60,1226,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""1507,-1,-1""}}]"
137,Medicine,30101143,Đinh hương tiểu ngưu nhục,Meet_4,Thực phẩm,Self,9,60,1497,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""1688,-1,-1""}}]"
138,Medicine,30101144,Ba gia ngưu nhục thang,Food2_6,Thực phẩm,Self,10,60,1794,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""1869,-1,-1""}}]"
139,Medicine,30101145,Hồ bính,Food2_3,Thực phẩm,Self,1,1,42,10,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""114,-1,-1""}}]"
140,Medicine,30101146,Trăn hạt cao,Food_3,Thực phẩm,Self,2,10,108,27,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""200,-1,-1""}}]"
141,Medicine,30101147,Sa quả bính,Food2_13,Thực phẩm,Self,3,20,192,48,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""286,-1,-1""}}]"
142,Medicine,30101148,Ba lạp bính,Food2_4,Thực phẩm,Self,4,30,295,73,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""372,-1,-1""}}]"
143,Medicine,30101149,Dưa Cáp mật,Food3_8,Thực phẩm,Self,5,40,417,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""459,-1,-1""}}]"
144,Medicine,30101150,Mã não bồ đào,Food2_11,Thực phẩm,Self,6,50,558,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""546,-1,-1""}}]"
145,Medicine,30101151,Da tử lạc,Function_9,Thực phẩm,Self,7,60,719,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""632,-1,-1""}}]"
146,Medicine,30101152,Mạt trát mã quả,Food2_11,Thực phẩm,Self,8,60,898,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""719,-1,-1""}}]"
147,Medicine,30101153,Lưu ly bồ đào,Food2_11,Thực phẩm,Self,9,60,1096,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""805,-1,-1""}}]"
148,Medicine,30101154,Tô du nhân sâm quả,Food3_9,Thực phẩm,Self,10,60,1312,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""891,-1,-1""}}]"
149,Medicine,30101155,Sơn thông nhục,Food_2,Thực phẩm,Self,1,1,54,13,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""187,-1,-1""}}]"
150,Medicine,30101156,Khảo ba ba,Food_13,Thực phẩm,Self,2,10,144,36,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""327,-1,-1""}}]"
151,Medicine,30101157,Bồ diệp ngư,Food_12,Thực phẩm,Self,3,20,260,65,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""468,-1,-1""}}]"
152,Medicine,30101158,Bạc hà hoàn tử,Food2_2,Thực phẩm,Self,4,30,401,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""609,-1,-1""}}]"
153,Medicine,30101159,Hắc tử kê bài,Food3_10,Thực phẩm,Self,5,40,568,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""750,-1,-1""}}]"
154,Medicine,30101160,Mã cáp ngư bài,Food_12,Thực phẩm,Self,6,50,762,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""891,-1,-1""}}]"
155,Medicine,30101161,Hắc ngư tử tương,Food2_12,Thực phẩm,Self,7,60,981,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""1031,-1,-1""}}]"
156,Medicine,30101162,Dương nhục muộn thổ đậu,Food3_11,Thực phẩm,Self,8,60,1226,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""1172,-1,-1""}}]"
157,Medicine,30101163,Bồ đào trấp thiêu nhục,Meet_3,Thực phẩm,Self,9,60,1497,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""1313,-1,-1""}}]"
158,Medicine,30101164,Ba gia toán thiêu gia,Food_2,Thực phẩm,Self,10,60,1794,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""1453,-1,-1""}}]"
159,Medicine,30101165,Anh đào kê,Food_11,Thực phẩm,Self,1,1,42,10,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""88,-1,-1""}}]"
160,Medicine,30101166,Ô hương dương bài,Food3_12,Thực phẩm,Self,2,10,108,27,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""155,-1,-1""}}]"
161,Medicine,30101167,Nhũ hương cáp tử,Food3_13,Thực phẩm,Self,3,20,192,48,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""223,-1,-1""}}]"
162,Medicine,30101168,Cảm lãm nhũ cáp,Food3_14,Thực phẩm,Self,4,30,295,73,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""289,-1,-1""}}]"
163,Medicine,30101169,Khảo tầm ngư,Food_10,Thực phẩm,Self,5,40,417,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""357,-1,-1""}}]"
164,Medicine,30101170,Thạch lưu hương áp,Meet_2,Thực phẩm,Self,6,50,558,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""424,-1,-1""}}]"
165,Medicine,30101171,Đậu đốn tân nhục,Food_2,Thực phẩm,Self,7,60,719,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""492,-1,-1""}}]"
166,Medicine,30101172,Hạt đào chưng nga,Meet_2,Thực phẩm,Self,8,60,898,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""559,-1,-1""}}]"
167,Medicine,30101173,Ba thái kê nhục quyển,Food_15,Thực phẩm,Self,9,60,1096,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""626,-1,-1""}}]"
168,Medicine,30101174,Dương nhục đốn nhu cao,Food3_15,Thực phẩm,Self,10,60,1312,100,true,true,false,5000,-1,-1,,10000,1000,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""693,-1,-1""}}]"
169,Medicine,30102001,Mễ Chỉ Bính,Food_3,Thực phẩm,Self,1,10,200,50,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_physatk"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
170,Medicine,30102002,Nhất Phẩm Chúc,Food_5,Thực phẩm,Self,1,10,200,50,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_energy"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
171,Medicine,30102003,Hoa Sinh Thang Viên,Food2_1,Thực phẩm,Self,1,10,200,50,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_stamina"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
172,Medicine,30102004,Hồng Đậu Phạn,Food2_5,Thực phẩm,Self,1,10,200,50,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_dexterity"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
173,Medicine,30102005,Quả Nhân Đậu Bì,Food_7,Thực phẩm,Self,1,10,200,50,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_intelligence"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
174,Medicine,30102006,Dương Xuân Diện,Food2_5,Thực phẩm,Self,3,10,1200,300,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_physatk"",""Values"":""20,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
175,Medicine,30102007,Nam Qua Hàm Phạn,Food2_6,Thực phẩm,Self,3,10,1200,300,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_energy"",""Values"":""20,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
176,Medicine,30102008,Xích Đậu Phật Thủ,Food_2,Thực phẩm,Self,3,10,1200,300,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_stamina"",""Values"":""20,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
177,Medicine,30102009,Mai Can Mễ Phạn,Food2_5,Thực phẩm,Self,3,10,1200,300,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_dexterity"",""Values"":""20,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
178,Medicine,30102010,Kê Dầu Lạc Bính,Food2_3,Thực phẩm,Self,3,10,1200,300,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_intelligence"",""Values"":""20,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
179,Medicine,30102011,Đào Tô,Food2_4,Thực phẩm,Self,4,40,2400,600,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_physatk"",""Values"":""20,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
180,Medicine,30102012,Đồng Tử Cao,Food_3,Thực phẩm,Self,4,40,2400,600,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_energy"",""Values"":""20,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
181,Medicine,30102013,Diệp Nhi Ba,Food2_3,Thực phẩm,Self,4,40,2400,600,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_stamina"",""Values"":""20,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
182,Medicine,30102014,Từ Ba,Food2_8,Thực phẩm,Self,4,40,2400,600,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_dexterity"",""Values"":""20,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
183,Medicine,30102015,Tam Tiên Quyển,Food_15,Thực phẩm,Self,4,40,2400,600,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_intelligence"",""Values"":""20,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
184,Medicine,30102016,Khuẩn Tử Diện,Food_9,Thực phẩm,Self,6,40,6000,1500,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_physatk"",""Values"":""40,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
185,Medicine,30102017,Tiên Tầng Phát Cao,Food2_4,Thực phẩm,Self,6,40,6000,1500,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_energy"",""Values"":""40,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}}]"
