RowIndex,Tag,ID,Sex,Name,Model,LerpFactor,Text,ChildrenJSON
468,Hair,467,1,Hôn Quán Phát,M_hair_2024HunFuZhiZunBao,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024HunFuZhiZunBao"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024HunFuZhiZunBaoBanTou"",""LerpFactor"":""0""}}]"
469,Hair,468,0,Linh Hà Phát,W_hair_2024ZiXia,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024ZiXia"",""LerpFactor"":""0""}}]"
470,Hair,469,1,Linh Hà Phát,M_hair_2024SunWuKongXin,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024SunWuKongXin"",""LerpFactor"":""0""}}]"
471,Hair,470,0,Sương Tấn Phát,W_hair_2024ZiXia09,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024ZiXia09"",""LerpFactor"":""0""}}]"
472,Hair,471,1,Sương Tấn Phát,M_hair_2024SunWuKongXin09,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024SunWuKongXin09"",""LerpFactor"":""0""}}]"
473,Hair,472,0,Trúc Ảnh Phát,W_hair_2024ZhengBaSaiDiSanMing,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024ZhengBaSaiDiSanMing"",""LerpFactor"":""0""}}]"
474,Hair,473,1,Trúc Ảnh Phát,M_hair_2024ZhengBaSaiDiSanMing,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024ZhengBaSaiDiSanMing"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024ZhengBaSaiDiSanMingBanTou"",""LerpFactor"":""0""}}]"
475,Hair,474,0,Trùng Nhạc Phát,W_hair_2024ZhengBaSaiDiErMing,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024ZhengBaSaiDiErMing"",""LerpFactor"":""0""}}]"
476,Hair,475,1,Trùng Nhạc Phát,M_hair_2024ZhengBaSaiDiErMing,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024ZhengBaSaiDiErMing"",""LerpFactor"":""0""}}]"
477,Hair,476,0,Ba Lan Phát,W_hair_2024ZhengBaSaiDiMing,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024ZhengBaSaiDiMing"",""LerpFactor"":""0""}}]"
478,Hair,477,1,Ba Lan Phát,M_hair_2024ZhengBaSaiDiMing,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024ZhengBaSaiDiMing"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024ZhengBaSaiDiMingBanTou"",""LerpFactor"":""0""}}]"
479,Hair,478,0,Ly Oán Phát,W_hair_2024BaiJingJing,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024BaiJingJing"",""LerpFactor"":""0""}}]"
480,Hair,479,1,Ly Oán Phát,M_hair_2024ZhiZunBao,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024ZhiZunBao"",""LerpFactor"":""0""}}]"
481,Hair,480,0,Nhiễm Chúc Phát,W_hair_2024TangSanCai,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024TangSanCai"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024TangSanCaiBanTou"",""LerpFactor"":""0""}}]"
482,Hair,481,1,Nhiễm Chúc Phát,M_hair_2024TangSanCai,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024TangSanCai"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024TangSanCaiBanTou"",""LerpFactor"":""0""}}]"
483,Hair,482,0,Ngân Đăng Phát,W_hair_2024TangSanCai01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024TangSanCai01"",""LerpFactor"":""0""}}]"
484,Hair,483,1,Ngân Đăng Phát,M_hair_2024TangSanCai01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024TangSanCai01"",""LerpFactor"":""0""}}]"
485,Hair,484,0,Trảm Duyên Phát,W_hair_2024ZMERenGu,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024ZMERenGu"",""LerpFactor"":""0""}}]"
486,Hair,485,1,Trảm Duyên Phát,M_hair_2024ZMERenGu,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024ZMERenGu"",""LerpFactor"":""0""}}]"
487,Hair,486,0,Yểm Dạ Phát,W_hair_ERG_2024GaoShou,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_ERG_2024GaoShou"",""LerpFactor"":""0""}}]"
488,Hair,487,1,Yểm Dạ Phát,M_hair_ERG_2024GaoShou,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_ERG_2024GaoShou"",""LerpFactor"":""0""}}]"
489,Hair,488,0,Ẩn Vụ Phát,W_hair_2024FengHuangLingMu,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024FengHuangLingMu"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024FengHuangLingMuBanTou"",""LerpFactor"":""0""}}]"
490,Hair,489,1,Ẩn Vụ Phát,M_hair_2024FengHuangLingMu,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024FengHuangLingMu01"",""LerpFactor"":""0""}}]"
491,Hair,490,0,Hàm U Phát,W_hair_2024FengHuangLingMu01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024FengHuangLingMu01"",""LerpFactor"":""0""}}]"
492,Hair,491,1,Hàm U Phát,M_hair_2024FengHuangLingMu01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024FengHuangLingMu01"",""LerpFactor"":""0""}}]"
493,Hair,492,0,Bật Hiểu Phát,W_hair_2024JinWu,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024JinWu"",""LerpFactor"":""0""}}]"
494,Hair,493,1,Bật Hiểu Phát,M_hair_2024JinWu,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024JinWu"",""LerpFactor"":""0""}}]"
495,Hair,494,0,Tịch Không Phát,W_hair_2024ZiSeXiShi,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024ZiSeXiShi"",""LerpFactor"":""0""}}]"
496,Hair,495,1,Tịch Không Phát,M_hair_2024ZiSeXiShi,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024ZiSeXiShi"",""LerpFactor"":""0""}}]"
497,Hair,496,0,Hiểu Nguyệt Phát,W_hair_2024ZiSeXiShi02,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024ZiSeXiShi02"",""LerpFactor"":""0""}}]"
498,Hair,497,1,Hiểu Nguyệt Phát,M_hair_2024ZiSeXiShi02,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024ZiSeXiShi02"",""LerpFactor"":""0""}}]"
499,Hair,498,0,Noãn Đông Phát,W_hair_2024DongBeiDaHuaAo,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024DongBeiDaHuaAo"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024DongBeiDaHuaAoBanTou"",""LerpFactor"":""0""}}]"
500,Hair,499,1,Noãn Đông Phát,M_hair_2024DongBeiDaHuaAo,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024DongBeiDaHuaAo"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024DongBeiDaHuaAoBanTou"",""LerpFactor"":""0""}}]"
501,Hair,500,0,Lâm Tuyết Phát,W_hair_2024XueDiao,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024XueDiao"",""LerpFactor"":""0""}}]"
502,Hair,501,1,Lâm Tuyết Phát,M_hair_2024XueDiao,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024BiAnHua"",""LerpFactor"":""0""}}]"
503,Hair,502,0,Mạn Châu Phát,W_hair_2024BiAnHua,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":"""",""LerpFactor"":""0""}}]"
504,Hair,503,1,Mạn Châu Phát,M_hair_2024BiAnHua,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024BiAnHua"",""LerpFactor"":""0""}}]"
505,Hair,504,0,Xà Ảnh Phát,W_hair_2024QingShe,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024QingShe"",""LerpFactor"":""0""}}]"
506,Hair,505,1,Xà Ảnh Phát,M_hair_2024QingShe,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024QingShe01"",""LerpFactor"":""0""}}]"
507,Hair,506,0,Phàm Niệm Phát,W_hair_2024QingShe01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":"""",""LerpFactor"":""0""}}]"
508,Hair,507,1,Phàm Niệm Phát,M_hair_2024QingShe01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2024QingShe01"",""LerpFactor"":""0""}}]"
509,Hair,512,0,Xuân Thân Phát,W_hair_2024ShenQiPao,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024ShenQiPao"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2024ShenQiPaoBanTou"",""LerpFactor"":""0""}}]"
510,Hair,513,1,Xuân Thân Phát,M_hair_2024ShenQiPao,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":"""",""LerpFactor"":""0""}}]"
511,Hair,514,0,Mông Diện Phát,NuZhuJiaoGongChengBianShenShiZhuangTouFa,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":"""",""LerpFactor"":""0""}}]"
512,Hair,515,1,Mông Diện Phát,NanZhuJiaoGongChengBianShenShiZhuangTouFa,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":"""",""LerpFactor"":""0""}}]"
513,Hair,516,0,Khung Thương Phát,W_hair_2025ShuiMoJinLong,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2025ShuiMoJinLong"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2025ShuiMoJinLongBanTou"",""LerpFactor"":""0""}}]"
514,Hair,517,1,Khung Thương Phát,M_hair_2025ShuiMoJinLong,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2025ShuiMoJinLong"",""LerpFactor"":""0""}}]"
515,Hair,518,0,Tinh Lạc Phát,W_hair_2025ShuiMoJinLong01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2025ShuiMoJinLong01"",""LerpFactor"":""0""}}]"
516,Hair,519,1,Tinh Lạc Phát,M_hair_2025ShuiMoJinLong01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":"""",""LerpFactor"":""0""}}]"
517,Hair,520,0,Hiểu Phong Phát,W_hair_2025ShuiMoJinLong02,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2025ShuiMoJinLong02"",""LerpFactor"":""0""}}]"
518,Hair,521,1,Hiểu Phong Phát,M_hair_2025ShuiMoJinLong02,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiZhiNuShiZhuang"",""LerpFactor"":""0""}}]"
519,Hair,522,0,Tình Tơ Phát,NuZhuJiaoTouFaZhiNuShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":"""",""LerpFactor"":""0""}}]"
520,Hair,523,1,Tình Tơ Phát,NanZhuJiaoTouFaNiuLangShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiNiuLangShiZhuang"",""LerpFactor"":""0""}}]"
521,Hair,10001,0,Du Tiên Phát,NuZhuJiaoGaoMoTouFa02,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":"""",""LerpFactor"":""0""}}]"
522,Hair,10005,1,Lưu Vân Phát,NanZhuJiaoGaoMoTouFa01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":"""",""LerpFactor"":""0""}}]"
523,Hair,10012,1,Tấn Hoa Phát,NanZhuJiaoGaoMoTouFa03,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":"""",""LerpFactor"":""0""}}]"
524,Hair,10014,1,Bảo Cẩm Phát,NanZhuJiaoGaoMoTouFa02,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":"""",""LerpFactor"":""0""}}]"
525,Hair,10017,0,Tấn Hoa Phát,NuZhuJiaoGaoMoTouFa08,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":"""",""LerpFactor"":""0""}}]"
526,Hair,10019,0,Bảo Cẩm Phát,NuZhuJiaoGaoMoTouFa17,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2023ZMxingxiu"",""LerpFactor"":""0""}}]"
527,Hair,40000,0,Khiên Tơ Phát,W_hair_2023ZMxingxiu,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":"""",""LerpFactor"":""0""}}]"
528,Hair,40001,1,Khiên Tơ Phát,M_hair_2023ZMxingxiu,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2023ZMxingxiu"",""LerpFactor"":""0""}}]"
529,Hair,40002,0,Thiên Mệnh Phát,W_hair_2023ZMtianlong,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2023ZMtianlong"",""LerpFactor"":""0""}}]"
530,Hair,40003,1,Thiên Mệnh Phát,M_hair_2023ZMtianlong,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""M_hair01_2023ZMtianlong"",""LerpFactor"":""0""}}]"
531,Hair,40004,0,Hàn Thanh Phát,W_hair_2023ZMtianshan,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""W_hair01_2023ZMtianshan"",""LerpFactor"":""0""}}]"
532,Hair,40005,1,Hàn Thanh Phát,M_hair_2023ZMtianshan,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":"""",""LerpFactor"":""0""}}]"
533,Hair,100078,0,Chẩm Nguyệt Phát,NuZhuJiaoTouFaTianXiaHuiWuShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiTianXiaHuiWuShiZhuang"",""LerpFactor"":""0""}}]"
534,Hair,100080,0,Xích Vũ Phát,NuZhuJiaoTouFaQinZhaoKuiJiaShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiQinZhaoKuiJiaShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiQinZhaoKuiJiaShiZhuangBanTou"",""LerpFactor"":""0""}}]"
535,Hair,100081,1,Xích Vũ Phát,NanZhuJiaoTouFaQinZhaoKuiJiaShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiQinZhaoKuiJiaShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiQinZhaoKuiJiaShiZhuangBanTou"",""LerpFactor"":""0""}}]"
536,Hair,100082,0,Bất Hối Phát,NuZhuJiaoTouFaBaiSuZhenShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiBaiSuZhenShiZhuang"",""LerpFactor"":""0""}}]"
537,Hair,100083,1,Bất Hối Phát,NanZhuJiaoTouFaXuXianShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiXuXianShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiXuXianShiZhuangBanTou"",""LerpFactor"":""0""}}]"
538,Hair,100084,0,Hiểu Sơn Trùng,NuZhuJiaoTouFaZhouNianQingShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiZhouNianQingShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiZhouNianQingShiZhuangBanTou"",""LerpFactor"":""0""}}]"
539,Hair,100085,1,Hiểu Sơn Trùng,NanZhuJiaoTouFaZhouNianQingShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiZhouNianQingShiZhuang"",""LerpFactor"":""0""}}]"
540,Hair,100088,0,Thiên Khuyết Phát,NuZhuJiaoTouFaHuangHeLouShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiHuangHeLouShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiHuangHeLouShiZhuangBanTou"",""LerpFactor"":""0""}}]"
541,Hair,100089,1,Thiên Khuyết Phát,NanZhuJiaoTouFaHuangHeLouShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiHuangHeLouShiZhuang"",""LerpFactor"":""0""}}]"
542,Hair,100090,0,Lộc Minh Phát,NuZhuJiaoTouFaShengDanShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoTouShiShengDanShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoTouShiShengDanShiZhuangBanTou"",""LerpFactor"":""0""}}]"
543,Hair,100091,1,Lộc Minh Phát,NanZhuJiaoTouFaShengDanShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiShengDanShiZhuang"",""LerpFactor"":""0""}}]"
544,Hair,100092,0,Mâu Ngưu Phát,NuZhuJiaoTouFaAiAiNiu01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoTouShiAiAiNiu01"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoTouShiAiAiNiu01BanTou"",""LerpFactor"":""0""}}]"
545,Hair,100093,1,Mâu Ngưu Phát,NanZhuJiaoTouFaAiAiNiu01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiAiAiNiu01"",""LerpFactor"":""0""}}]"
546,Hair,100094,0,Manh Kê Phát,NuZhuJiaoTouFaDanDanJi01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiDanDanJi01"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiDanDanJi01BanTou"",""LerpFactor"":""0""}}]"
547,Hair,100095,1,Manh Kê Phát,NanZhuJiaoTouFaDanDanJi01,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiDanDanJi01"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiDanDanJi01BanTou"",""LerpFactor"":""0""}}]"
548,Hair,100096,0,Sơ Ảnh Phát,NuZhuJiaoFaXingXinQingFengYiJiang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiXinQingFengYiJiang"",""LerpFactor"":""0""}}]"
549,Hair,100097,1,Sơ Ảnh Phát,NanZhuJiaoTouFaXinQingFengYiJiang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiXinQingFengYiJiang"",""LerpFactor"":""0""}}]"
550,Hair,100100,0,Tinh Huy Phát,NuZhuJiaoTouFaQingRenJieXingKongShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiQingRenJieXingKongShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiQingRenJieXingKongShiZhuangBanTou"",""LerpFactor"":""0""}}]"
551,Hair,100101,1,Tinh Huy Phát,NanZhuJiaoTouFaQingRenJieXingKongShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiQingRenJieXingKongShiZhuang"",""LerpFactor"":""0""}}]"
552,Hair,100102,0,Hoàng Vũ Phát,NuZhuJiaoTouFaKongQueShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiKongQueShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiKongQueShiZhuangBanTou"",""LerpFactor"":""0""}}]"
553,Hair,100103,1,Hoàng Vũ Phát,NanZhuJiaoTouFaKongQueShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiKongQueShiZhuang"",""LerpFactor"":""0""}}]"
554,Hair,100112,0,Thiên Lan Phát,NuZhuJiaoTouFaXingKongZhanJiaShengJi,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiKongQueShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiKongQueShiZhuangBanTou"",""LerpFactor"":""0""}}]"
555,Hair,100113,1,Thiên Lan Phát,NanZhuJiaoTouFaXingKongZhanJiaShengJi,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiXingKongZhanJiaShengJi"",""LerpFactor"":""0""}}]"
556,Hair,100116,0,Băng Thanh Phát,NuZhuJiaoTouFaBaiSeShengDanShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiBaiSeShengDanShiZhuang"",""LerpFactor"":""0""}}]"
557,Hair,100117,1,Băng Thanh Phát,NanZhuJiaoTouFaBaiSeShengDanShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiBaiSeShengDanShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiBaiSeShengDanShiZhuangBanTou"",""LerpFactor"":""0""}}]"
558,Hair,100118,0,Chúc Cương Phát,NuZhuJiaoTouFaBaiHuShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoTouShiBaiHuShiZhuang"",""LerpFactor"":""0""}}]"
559,Hair,100119,1,Chúc Cương Phát,NanZhuJiaoTouFaBaiHuShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiBaiHuShiZhuang"",""LerpFactor"":""0""}}]"
560,Hair,100120,0,Nguyệt Luyến Phát,NuZhuJiaoTouFaBaiHunShaShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiBaiHunShaShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiBaiHunShaShiZhuangBanTou"",""LerpFactor"":""0""}}]"
561,Hair,100121,1,Nguyệt Luyến Phát,NanZhuJiaoTouFaBaiHunShaShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiBaiHunShaShiZhuang"",""LerpFactor"":""0""}}]"
562,Hair,100122,0,Văn Uyên Phát,NuZhuJiaoTouFaKeJuShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiKeJuShiZhuang"",""LerpFactor"":""0""}}]"
563,Hair,100124,0,Đan Ỷ Phát,NuZhuJiaoTouFaXinFeiLongChengYunShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiXinFeiLongChengYunShiZhuang"",""LerpFactor"":""0""}}]"
564,Hair,100125,1,Đan Ỷ Phát,NanZhuJiaoTouFaXinFeiLongChengYunShiZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiXinFeiLongChengYunShiZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiXinFeiLongChengYunShiZhuangBanTou"",""LerpFactor"":""0""}}]"
565,Hair,100126,0,Chiếu Sương Phát,NuZhuJiaoTouFaZhengBaSaiSanTaoZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiZhengBaSaiSanTaoZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiZhengBaSaiSanTaoZhuangBanTou"",""LerpFactor"":""0""}}]"
566,Hair,100127,1,Chiếu Sương Phát,NanZhuJiaoTouFaZhengBaSaiSanTaoZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiZhengBaSaiSanTaoZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiZhengBaSaiSanTaoZhuangBanTou"",""LerpFactor"":""0""}}]"
567,Hair,100128,0,Dạ Lan Phát,NuZhuJiaoTouFaZhengBaSaiErTaoZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiZhengBaSaiErTaoZhuang"",""LerpFactor"":""0""}}]"
568,Hair,100129,1,Dạ Lan Phát,NanZhuJiaoTouFaZhengBaSaiErTaoZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiZhengBaSaiErTaoZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NanZhuJiaoFaShiZhengBaSaiErTaoZhuangBanTou"",""LerpFactor"":""0""}}]"
569,Hair,100130,0,Viêm Dương Phát,NuZhuJiaoTouFaZhengBaSaiTaoZhuang,0.7,,"[{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiZhengBaSaiTaoZhuang"",""LerpFactor"":""0""}},{""Tag"":""CustomPart"",""Attributes"":{""Name"":""NuZhuJiaoFaShiZhengBaSaiTaoZhuangBanTou"",""LerpFactor"":""0""}}]"
